user_id,book_id
326,29831
326,29831
326,30502
326,25046
326,25048
326,25255
326,8952
326,25254
326,32148
326,53674
326,21426
326,31098
326,25249
326,6631
326,4851
326,25256
326,3363
326,17542
326,9690
326,32006
326,32055
326,5935
326,33195
326,31098
326,30059
326,6028
326,411
326,13411
326,13817
326,23812
326,31601
326,6030
326,17174
326,3389
326,6172
326,6032
326,6029
326,17174
326,6031
326,6942
326,21613
326,21614
326,17184
326,6034
326,6035
327,24410
327,24334
327,24363
327,29756
327,24334
327,24457
327,13885
327,30786
327,23132
327,1625
327,24059
327,28520
327,16405
327,1428
327,24521
327,29769
327,24521
327,1965
327,24521
327,24570
327,29769
327,37512
327,37501
327,31601
327,24401
327,24403
327,24570
327,24794
327,13
327,24488
327,24466
327,24009
327,24538
327,24564
327,24009
327,24334
327,25098
328,27698
328,20396
328,18826
328,19106
328,18882
328,38813
328,15086
328,15085
328,32734
328,32523
328,39972
328,37447
328,20120
328,18843
328,30719
328,31053
328,36727
328,39743
328,14175
328,14177
328,14176
328,20750
328,31155
328,31222
328,19983
328,20123
328,20117
328,20119
328,6761
328,6762
328,6664
328,9386
328,39108
328,27700
328,27699
328,25628
328,20117
328,19873
328,19872
328,20124
328,20122
328,37077
328,37067
328,21577
328,19173
329,47
329,44760
329,6363
329,58154
329,48746
329,52165
329,51918
329,43678
329,44760
329,14139
329,45025
329,45372
329,44719
329,39
329,5020
329,155
329,13
329,15974
329,15948
329,27
329,42875
329,15939
329,56924
329,47148
329,27
329,55632
329,4968
329,4959
329,44800
329,44719
329,44721
329,45173
329,33
329,45284
329,33
329,9
329,49566
329,49543
329,7167
329,7415
329,6148
329,6135
329,48746
329,49847
329,49851
330,44305
330,44721
330,45099
330,39066
330,24194
330,29629
330,27482
330,30232
330,803
330,4940
330,20618
330,46736
330,45099
330,45162
330,45806
330,46598
330,46229
330,46243
330,30706
330,45806
330,45099
330,4607
330,4542
330,4982
330,5069
330,2063
330,4608
330,4909
330,4274
330,4270
330,4271
330,4267
330,4272
330,4268
330,4273
330,4269
330,6687
330,6688
330,1429
330,6686
330,6280
330,27483
330,27484
330,27485
330,2301
330,2039
330,5546
330,2027
330,980
330,837
330,616
330,612
330,37501
330,2026
330,981
330,964
330,964
330,7448
330,26825
330,7483
330,4609
330,6281
330,6689
330,13274
330,41055
330,40842
330,25258
330,26778
333,25629
333,29659
333,22675
333,53661
333,41962
333,41892
333,53661
333,53661
333,22675
333,46406
333,17610
333,17611
333,13281
333,48789
333,53877
333,50318
333,42651
333,17612
333,22675
333,58212
333,50011
333,50176
333,50012
333,55080
333,50011
333,50178
333,45472
333,50487
333,45024
333,42839
333,45469
333,54965
333,41312
333,50562
333,45514
333,43290
333,43291
333,45061
333,45469
333,54985
333,54965
333,49427
333,55633
333,21784
333,30744
333,41398
333,51177
333,55546
333,49426
333,49427
333,55508
333,49594
333,49950
333,50013
333,50563
333,49750
333,49742
333,49714
333,49728
333,49751
333,49749
333,49768
333,49743
333,21784
333,50853
333,49594
334,17358
334,17321
334,30350
334,30718
334,14307
334,45010
334,8050
334,2921
334,2344
334,2420
334,20541
334,31797
334,31601
334,31820
334,30024
334,30025
334,29091
334,31641
334,31746
334,30026
334,30024
334,30258
334,31601
334,37281
334,31766
334,29756
334,31533
334,31821
334,30518
334,29756
334,31223
334,31641
334,44417
334,44633
334,47502
335,45596
335,45601
335,24535
335,24567
335,44282
335,44994
335,44278
335,44387
335,45046
335,45017
335,44993
335,41322
335,15932
335,45045
335,43063
335,43013
335,45268
335,41609
335,41603
335,45181
335,45180
335,45019
335,45018
335,45676
335,47430
335,45673
335,45674
335,45655
335,49508
335,49513
335,49514
335,49483
335,45100
335,45120
335,45737
335,45738
335,45673
335,45101
335,45094
335,45184
335,45272
335,45102
335,45735
335,45183
335,45182
335,45270
335,45123
335,45649
335,45656
336,3727
336,27008
336,37116
336,37434
336,42399
336,39508
336,39439
336,28963
336,20619
336,56884
336,58259
336,41683
336,41651
336,44512
336,58158
336,56844
336,57124
336,57061
336,22569
336,55246
336,55245
336,56652
336,56652
336,35673
336,46392
336,14902
336,57668
336,48348
336,57258
336,56980
336,48185
336,48594
336,14832
336,44458
336,47308
336,46408
336,46415
336,57166
336,57121
336,57123
336,57166
336,57167
336,54635
336,27185
336,27486
336,25260
336,24551
336,24486
336,27007
336,46385
336,27488
336,46379
336,46409
336,49074
336,49073
336,48959
336,56826
336,56999
336,57208
336,43874
336,43979
336,43945
336,43980
336,47969
336,52871
336,53107
336,57373
336,57352
336,46398
336,3941
336,14129
336,16951
336,57722
336,57723
336,57166
336,57631
336,56771
336,27490
336,27491
336,32593
336,39881
336,30921
336,31099
336,3688
336,37352
336,39067
336,27170
336,30504
337,41678
337,3995
337,3967
337,30763
337,29756
337,6163
337,3895
337,39440
337,38062
337,23984
337,20091
337,20093
337,6148
337,38881
337,39071
337,39070
337,13632
337,13627
337,40743
337,36511
337,13633
337,30733
337,41418
337,38940
337,7188
337,39933
337,39935
337,14539
337,46692
337,13607
337,14541
337,6135
337,6148
337,53041
337,15934
337,36510
337,9353
337,13659
337,40803
337,15933
337,15935
337,30001
337,38827
337,3294
337,39068
337,38882
337,38822
337,38821
337,30732
337,38076
337,31750
337,32122
337,38077
338,7131
338,14947
338,7524
338,8640
338,5599
338,5588
338,5600
338,5587
338,5596
338,5597
338,5598
338,7522
338,6943
338,5595
338,6959
338,7724
338,7723
338,18366
338,7401
338,14699
338,4611
338,38614
338,7726
338,7723
338,6023
338,35943
338,36512
338,5972
338,6020
338,6036
338,38133
338,38134
338,36513
338,40724
338,40725
338,8687
338,7729
338,7735
338,7731
338,7736
338,7743
338,7727
338,37150
338,5595
338,7739
338,14327
338,7740
338,7527
338,7732
338,7733
338,7518
338,7526
338,7940
338,7939
338,7528
338,7737
338,7043
338,7738
338,7728
338,12370
338,12371
338,8689
338,12377
338,8685
338,8686
338,12373
338,8688
338,12372
338,12374
338,8641
338,18165
338,8299
338,8300
338,8379
338,8256
338,8470
338,24684
338,24670
339,3728
339,30227
339,31691
339,14011
339,2349
339,19446
339,46508
339,26789
339,46509
339,46527
339,40338
339,1431
339,6286
339,26789
339,30878
339,31102
339,37127
339,30087
339,24401
339,1976
339,23423
339,25264
339,40452
339,40549
339,40550
339,17901
339,31103
339,6043
339,6030
339,6135
339,6042
339,6044
339,17321
339,9691
339,5973
339,6045
339,17333
339,12146
339,18376
339,1124
339,8380
339,15675
339,9338
339,5294
339,13820
339,39073
339,6287
339,5401
339,1432
339,1065
339,6046
339,1433
339,1124
339,24714
339,25262
339,6283
339,6000
339,5770
339,5867
339,13819
339,9369
339,13804
339,58253
339,6284
339,58222
339,6037
339,5771
339,37118
339,13820
339,13412
339,5867
339,5868
339,5956
339,5771
339,6000
339,13819
339,37118
339,7380
339,27402
339,5304
339,5602
339,5935
339,13804
339,9282
339,6961
339,6960
339,58223
339,58253
339,6962
339,6963
339,5932
339,43557
339,43562
339,5867
339,5868
339,6024
339,7654
339,5941
339,4278
339,6000
339,13412
339,5956
339,5772
339,37124
339,7380
339,24584
339,39537
339,28965
339,28643
339,5949
339,15675
339,6190
339,6654
339,6616
339,6038
339,13127
339,18193
339,9064
339,17185
339,6285
339,6291
339,6692
339,6693
339,38214
339,1124
339,9370
339,7631
339,7893
339,24773
339,46893
339,46905
339,9306
339,2350
339,6290
339,8320
339,9335
339,27492
339,6182
339,6292
339,6153
339,6141
339,7444
339,8316
339,17130
339,10707
339,6616
339,8980
339,6694
339,10708
339,6995
339,8871
339,8872
339,4841
339,8981
339,28967
339,5985
339,5934
339,6009
339,5950
339,5998
339,17175
339,38214
339,39074
339,18193
339,13706
339,7623
339,9280
339,6956
339,8319
339,15502
339,9692
339,6138
339,24339
339,8978
339,7403
339,5629
339,57979
339,57980
339,26827
339,5960
339,20242
339,6956
339,9280
339,5960
339,6048
339,6138
339,5947
339,6006
339,5986
339,6047
339,6992
339,7014
339,6989
339,6990
339,6998
339,6991
339,6983
339,24334
339,17810
339,19447
339,40780
339,9333
339,5944
339,7015
339,8848
339,8982
339,15276
339,20230
339,28966
339,3729
339,15275
339,15277
339,8984
339,5869
339,5638
339,5636
339,46496
339,5603
339,28252
339,25265
339,6695
340,521
340,4134
340,4164
340,521
340,4164
340,4134
340,1454
340,8030
340,34348
340,33892
340,30440
340,30441
340,34348
340,33892
340,30440
340,34348
340,33892
340,30440
340,2421
340,2745
340,2794
340,593
340,36566
340,36567
340,36572
340,36574
340,36573
340,39744
340,39745
340,39746
340,39747
340,1395
340,33865
340,17165
340,35203
340,34736
340,34735
340,34502
340,34402
340,34143
340,34143
340,40115
340,37448
340,36564
340,36562
340,36565
340,36563
340,29635
340,34669
340,38092
340,34502
340,33564
340,34739
340,33364
340,34059
340,33882
340,33950
340,21556
340,21541
340,34738
340,34737
340,34740
340,34642
340,34742
340,34741
340,4263
340,4605
340,2888
340,2098
340,355
340,577
341,56466
341,29980
341,20751
341,34272
341,33680
341,33868
341,33933
341,13333
341,54266
341,29881
341,36822
341,57835
341,31225
341,57002
341,57003
341,29093
341,29092
341,30008
341,30009
341,30040
341,31224
341,30680
341,57311
341,56874
341,12790
341,29830
341,57001
341,31156
341,56830
341,56848
341,44470
341,57717
341,31061
341,31222
343,45104
343,28969
343,28653
343,32594
343,27494
343,25270
343,28754
343,22315
343,27495
343,21983
343,25268
343,22348
343,33221
343,25273
343,25271
343,3390
343,22571
343,25269
343,28970
343,55920
343,55921
343,37371
343,22572
343,30305
343,31105
343,30601
343,27497
343,25009
343,25272
343,23813
343,24588
343,29833
343,25267
343,25266
343,29685
343,28263
343,31104
343,24588
343,32596
343,31987
343,31594
343,31985
343,31986
343,27498
343,21920
343,29834
343,30491
343,55916
343,55923
343,32597
343,30358
343,22573
343,31107
343,31109
343,25274
343,31575
343,55802
343,55803
343,30111
343,24060
343,28227
343,33223
343,32598
343,31753
343,29836
343,41197
343,31752
343,30112
343,28972
343,29835
343,31110
343,28971
343,31108
343,31111
343,31751
344,42389
344,42441
344,45472
344,45049
344,54982
344,45040
344,45048
344,45050
344,45512
344,50506
344,45048
344,45050
344,45040
344,45469
344,45513
344,45512
344,50330
344,52604
344,50432
344,50334
344,50503
344,50505
344,50504
344,50511
344,50464
344,52652
344,50504
344,50432
344,50464
344,52683
344,52652
344,50338
344,50507
344,50508
344,50509
344,50510
344,41660
344,49422
344,43411
344,50838
345,30878
345,4190
345,24157
345,27256
345,27258
345,27259
345,35439
345,35408
345,34247
345,3956
345,9619
345,33885
345,34095
345,27260
345,39660
345,33278
345,46970
345,46785
345,28581
345,46971
345,46972
345,33279
345,33280
345,33279
345,33582
345,34096
345,2886
345,30725
345,30048
345,27263
345,27264
345,24335
345,30640
345,30834
345,32187
345,21387
345,34098
345,34099
345,5560
345,5561
345,34102
345,21605
345,974
345,3958
345,5363
345,3957
345,33886
345,34100
345,33281
345,34097
345,5307
345,40176
345,40178
345,40219
345,40220
345,33868
345,36699
345,21590
345,457
345,1394
345,3333
345,33877
345,3942
345,33884
345,34652
345,34368
345,56382
345,56383
345,30095
345,30060
345,34246
345,33883
345,789
345,1395
345,34651
345,34653
345,637
345,6210
345,10064
345,34500
345,34653
345,34094
345,34092
345,34502
345,21844
345,32350
345,31624
345,24788
345,32349
345,20395
345,27254
345,27255
345,38644
345,24787
345,24517
345,34239
345,34230
345,34229
345,37401
345,40155
345,40177
345,40094
345,34093
345,56384
345,1634
345,36382
345,34104
345,36934
345,34105
345,33282
345,638
345,20021
345,2289
345,3216
345,21500
345,9098
345,7621
345,21733
345,40698
345,30865
346,30463
346,28436
346,36726
346,21017
346,21014
346,22994
346,40519
346,37313
346,37347
346,33196
346,20621
346,26913
346,25276
346,30244
346,17786
346,30313
346,39692
346,13990
346,30605
346,25275
346,38883
346,33224
346,38463
346,11861
346,11859
346,37285
346,30423
346,37289
346,25083
346,9696
346,9697
346,11859
346,27385
346,11863
346,55247
346,30972
346,31112
346,27499
346,20620
346,9611
346,9693
346,9641
346,9578
346,9694
346,13064
346,12379
346,13063
346,11860
346,10941
346,11025
346,12860
346,10818
346,13089
346,37402
346,56276
346,7352
346,12703
346,10934
346,32599
346,11160
346,12380
346,30617
346,17607
346,5735
346,5736
346,6697
346,8985
346,6294
346,12703
346,11161
346,11159
346,9698
346,9680
346,11111
346,13043
346,13065
346,13066
346,12148
346,11869
346,10929
346,12149
346,11867
346,11866
346,11859
346,11868
346,11865
346,12567
346,36005
346,36006
346,38598
346,24006
346,9626
346,56278
346,56280
346,56281
346,24787
346,2351
346,21076
346,21075
346,21077
346,27500
346,12382
346,10251
346,10252
346,32600
346,47098
346,30751
346,32601
346,32602
346,31113
346,31607
346,30617
346,19020
346,28868
346,28618
346,10253
346,10248
346,7872
346,10074
346,6295
346,10249
346,10248
346,7688
346,10935
346,10944
346,10255
346,10254
348,44305
348,42395
348,45340
348,30154
348,45030
348,31138
348,35719
348,35717
348,35716
348,35713
348,35714
348,45045
348,44013
348,43876
348,45212
348,45213
348,49487
348,35725
348,55081
348,45215
348,55087
348,43063
348,35720
348,45158
348,45155
348,45214
348,35723
348,35721
348,35722
348,35716
348,45101
348,45113
348,35724
348,35726
348,45735
348,24728
348,43063
348,43063
348,45101
348,45740
348,45737
349,25052
349,45755
349,24608
349,37128
349,24185
349,24173
349,24397
349,24488
349,24397
349,27505
349,24397
349,25283
349,25098
349,23348
349,28974
349,23349
349,27253
349,24794
349,25284
349,24927
349,27506
349,24716
349,24603
349,28362
349,27507
349,28307
349,3730
349,28581
349,27501
349,32348
349,25278
349,25277
349,27502
349,32120
349,25282
349,31716
349,24410
349,24588
349,4279
349,25280
349,25281
349,27503
349,26738
349,6297
349,6296
349,27009
349,24511
349,5070
349,27509
349,27406
349,27374
349,24535
349,24334
349,25286
349,24568
349,25287
349,24719
349,24186
349,48545
349,28242
349,28240
349,28675
349,24672
349,28459
349,44624
349,23425
349,28241
349,25219
349,30240
350,32625
350,45536
350,54820
350,52166
350,44199
350,47142
350,50762
350,41963
350,49646
350,49820
350,49864
350,49584
350,49585
350,50081
350,49646
350,49865
350,50134
350,55238
350,55311
350,44199
350,49647
350,58100
351,25051
351,24350
351,24400
351,24400
351,24400
351,24400
351,803
351,40551
351,40182
351,26952
351,24230
351,27003
351,24959
351,24231
351,27150
351,24232
351,24565
351,24565
351,25291
351,53776
351,53777
351,41419
351,58503
351,47146
351,47145
351,27245
351,47303
351,3895
351,50151
351,31705
351,27510
351,28976
351,45447
351,49258
351,139
351,25290
351,22024
351,25289
351,24857
351,24509
351,24635
351,25288
351,25290
351,24061
351,24061
351,55248
351,50150
351,54723
351,54721
351,54717
351,54749
351,49203
351,49257
351,37878
351,23378
351,23426
351,49190
351,49181
351,48888
351,48904
351,48776
351,49065
351,49033
352,5690
352,9464
352,27265
352,1397
352,1398
352,1401
352,1399
352,1402
352,13267
352,22385
352,22386
352,22387
352,1400
352,1403
352,24789
352,58459
352,52294
352,52295
352,52298
352,52296
352,58460
352,7344
352,24023
352,30744
352,8170
352,49179
352,49245
352,52134
352,52135
352,52136
352,51101
352,51103
352,51102
352,22389
352,44769
352,44770
352,53703
352,22390
352,57752
352,57768
352,56978
352,56026
352,56042
352,48863
352,48864
352,13254
352,13253
352,13147
352,58058
352,44613
352,39435
352,41637
352,41596
352,41592
352,44771
352,15482
352,15486
352,15487
352,15484
352,15485
352,28616
352,28615
352,24790
352,8275
352,48391
352,42652
352,43360
352,49947
352,50127
352,52932
352,49946
352,52790
352,807
352,407
352,8261
352,8080
352,5365
352,5367
352,5364
352,55012
352,55161
352,55162
352,52137
352,51809
352,50366
352,13380
352,51246
352,51519
352,53705
352,57988
352,57989
352,57991
352,55163
352,52592
352,52661
352,52933
352,155
352,210
352,22391
352,6211
352,5691
352,55007
352,54471
352,54472
352,54769
352,51976
352,51975
352,51977
352,45748
352,52932
352,55014
352,52935
352,41069
352,43370
352,43827
352,43857
352,51247
352,52594
352,52593
352,52596
352,155
352,52117
352,52139
352,52142
352,52140
352,50128
352,52133
352,50401
352,52141
352,52138
352,55011
352,55012
352,51972
352,51969
352,54962
352,27265
352,17330
352,28222
352,17442
352,43824
352,43825
352,51970
352,51973
352,51971
352,18677
352,18694
352,52750
352,52128
352,43828
352,43854
352,48584
352,54766
352,54767
352,9
352,14
352,52146
352,8435
352,8434
352,14790
352,8288
352,8287
352,52143
352,52145
352,35921
352,35922
352,35925
352,35923
352,52147
352,52148
352,49784
352,49783
352,49838
352,49840
352,52663
352,52662
352,49294
352,49588
352,49586
352,49586
352,49587
352,49028
352,49040
352,49042
352,49041
352,49636
352,50281
352,50282
353,44818
353,44819
353,44817
353,44820
353,53779
353,53786
353,53594
353,53672
353,53780
353,53781
353,53782
353,53783
353,53678
353,53784
353,42879
353,42395
353,43339
353,43177
353,42683
353,42634
353,42615
353,42814
353,42443
353,42814
353,43151
353,44246
353,44248
353,44247
353,44249
353,55249
353,41421
353,41931
353,54369
353,54362
353,54368
353,42872
353,42874
353,42875
353,42879
353,23714
353,41842
353,42322
353,43535
353,43563
353,43389
353,16437
353,58097
353,58098
353,58093
353,5805
353,44191
353,43389
353,16437
353,17081
353,17080
353,43664
353,43666
353,16570
353,16571
353,5803
354,2887
354,37902
354,35663
354,42396
354,42398
354,42399
354,42397
354,20225
354,39473
354,41908
354,39474
354,21060
354,18033
354,156
354,53671
354,408
354,46951
354,1961
354,30880
354,44773
354,48761
354,48762
354,44772
354,42400
354,22392
354,48760
354,44774
354,44775
354,58250
354,19925
354,23709
354,30881
354,36452
354,23530
354,23943
354,23951
354,21193
354,46973
354,23531
354,53707
354,20230
354,42399
354,48760
354,44775
354,42400
354,5
354,8171
354,332
354,5582
354,19822
354,7492
354,1767
354,42400
354,42653
354,53575
354,21162
354,38917
354,30783
354,20396
354,50129
354,30732
354,50107
354,53706
354,52937
354,52665
354,52664
354,30882
354,46759
354,38452
354,53706
354,49949
354,28425
354,35661
354,29779
354,38632
354,50402
354,19821
354,48887
354,26976
354,40681
354,40489
354,42270
354,26952
354,24024
354,20023
354,21115
354,21059
354,37797
354,54964
354,54965
354,35662
354,30879
354,55962
354,24172
354,24025
354,41622
354,31664
354,23984
354,36355
354,49130
354,35483
354,24026
354,51520
354,21255
354,20024
354,41382
354,31641
354,41382
354,20398
354,20027
354,20025
354,20026
354,34106
354,41382
354,38067
354,40342
354,19824
356,40094
356,37681
356,17229
356,37681
356,34299
356,3967
356,17242
356,33269
356,4024
356,31823
356,17368
356,33280
356,31822
356,30093
356,39974
356,34404
356,34406
356,33529
356,34405
356,35414
356,33285
357,34098
357,39695
357,35549
357,35529
357,35498
357,35551
357,3392
357,35550
357,31093
357,33322
357,33914
357,34920
357,33611
357,33915
357,32606
357,56166
357,56169
357,56159
357,35305
357,35553
357,32181
357,32582
357,35485
357,25337
357,31606
357,33286
357,35554
357,35542
357,1823
357,1825
357,1824
357,33921
357,33917
357,39696
357,29837
357,37254
357,34122
357,33918
357,33920
357,3967
357,34334
357,22090
357,21364
357,40221
357,34499
357,34244
357,4852
357,17109
357,33801
357,33810
357,33302
357,33913
357,33910
357,33911
357,33809
357,33318
357,33319
357,40761
357,33320
357,33908
357,39694
357,34295
357,34282
357,56454
357,28735
357,33321
357,34246
357,34382
357,33905
357,34253
357,33906
357,33907
357,34232
357,38949
357,34514
357,34098
357,34360
357,31573
357,31653
357,31754
357,56170
357,32605
357,33848
357,36829
357,5702
357,36936
357,33912
357,34120
357,34516
357,34515
357,36195
357,15150
357,15151
357,15152
357,15153
357,15154
357,15155
357,15156
357,35944
357,36830
357,24621
357,31638
357,35555
357,24811
357,36392
357,36631
357,34124
357,34125
357,34244
357,35905
357,36391
357,34093
357,36938
357,34123
357,36831
357,17780
357,40094
357,22576
357,37925
357,36757
357,36836
357,21768
357,18864
357,35920
357,2952
357,35908
357,36756
357,47124
357,36834
357,33923
357,35907
357,36976
357,35890
357,35881
357,9124
357,35905
357,38207
357,35871
357,36074
357,36755
357,36835
357,35871
357,36807
357,36832
357,36833
357,36837
357,36838
357,34058
357,36978
357,36977
357,36939
358,23532
358,9335
358,31601
358,30883
358,30554
358,30601
358,30884
358,20400
358,20399
358,19123
358,41383
358,5011
358,333
358,7863
358,6605
358,8370
358,536
358,9624
358,11747
358,10913
358,56571
358,3336
358,3334
358,3337
358,56385
358,34959
358,34958
358,56386
358,56571
358,56388
358,56387
358,56389
358,56749
358,2026
358,18766
358,18305
358,10783
358,12639
358,12667
358,9626
358,12127
358,12336
358,12125
358,12126
358,9562
358,9607
358,9617
358,9562
358,12127
358,12127
358,11054
358,10498
358,11054
358,12127
358,11054
358,10785
358,8546
358,8547
359,28409
359,28404
359,27209
359,27518
359,27519
359,28979
359,22578
359,28451
359,27011
359,41933
359,44821
359,44823
359,44822
359,53788
359,53787
359,53789
359,44342
359,53791
359,53595
359,44330
359,28980
359,28917
359,28367
359,28408
359,28548
359,27520
359,27108
359,27107
359,55804
359,55805
359,55806
359,57248
359,44816
359,43346
359,47201
359,47202
359,28983
359,28984
359,28413
359,18721
359,18720
359,27517
359,28978
359,27119
359,41422
359,41423
359,41424
359,41425
360,32167
360,53792
360,7850
360,53687
360,41213
360,54497
360,54500
360,54499
360,54498
360,52474
360,54917
360,42587
360,53683
360,51872
360,51871
360,53596
360,25342
360,25344
360,25345
360,55254
360,55251
360,55253
360,53683
360,53796
360,55255
360,55254
360,53795
360,53793
360,24434
360,53114
360,53115
360,24434
360,55252
360,24434
360,24427
360,24336
360,53113
360,55254
360,55252
360,19528
360,19529
360,19530
360,53116
360,53117
360,55035
360,54154
360,54155
360,55126
360,54157
360,54158
360,54156
360,53118
360,54242
360,54636
360,53100
360,46305
360,54330
360,52316
360,25340
360,54423
360,54424
360,54425
360,1126
360,51107
360,43331
360,54330
360,24568
360,24569
360,52312
360,25341
360,53120
360,53110
360,53111
360,48392
360,48393
360,52007
360,54797
360,54798
360,43338
360,43339
360,41875
360,52852
360,51282
360,51568
360,51516
360,51571
360,51508
360,51570
360,30744
360,51176
360,55257
360,55207
360,53122
360,30744
360,53121
360,30744
360,53121
361,36467
361,36490
361,36538
361,52411
361,54473
361,38158
361,38970
361,58528
361,19637
361,18170
361,18171
361,18195
361,18173
361,18174
361,334
361,30886
361,17384
361,17417
361,50311
361,17418
361,49398
361,24335
361,26978
361,41748
361,36468
361,36469
361,32353
361,41639
361,30881
361,31692
361,41638
361,13268
361,13269
361,607
361,5543
362,42444
362,15680
362,7355
362,5074
362,30732
362,37203
362,56455
362,2770
362,545
362,6633
362,8238
362,8202
362,24588
362,29769
362,3222
362,1978
362,41055
362,41052
362,41031
362,32349
362,9295
362,8239
362,33868
362,33871
362,34128
362,45594
362,46667
362,15504
362,15503
362,15471
362,50512
362,17326
362,40804
362,28266
362,6655
362,50112
362,50118
362,49851
362,28868
362,30048
362,24926
362,25214
362,49423
362,49425
362,49424
362,32607
362,2742
362,41684
362,44200
362,43396
362,43733
362,44199
362,50513
362,43329
362,43412
362,7187
362,7165
362,30467
362,28548
362,24726
362,7189
362,50395
362,42603
362,43505
362,43534
362,44200
362,50434
362,2065
362,25349
362,43641
362,25346
362,42615
362,43534
362,42603
362,42685
362,43655
362,43667
362,2065
362,30833
362,42685
362,43534
362,39697
362,41066
362,25348
362,5803
362,25346
362,55078
362,55079
362,55087
362,5806
362,45185
362,43396
362,44320
362,42697
362,42685
362,32437
362,42523
362,19448
362,24957
362,24720
362,24911
362,36749
362,27523
362,6303
362,25346
362,24911
362,25346
362,41935
362,24957
362,1964
362,39937
362,25347
363,27702
363,31618
363,30746
363,30713
363,28316
363,27046
363,30718
363,28691
363,29008
363,3895
363,27704
363,27106
363,27705
363,27706
363,31628
363,23049
363,30060
363,22679
363,25635
363,26844
363,37511
363,39335
363,30412
363,30433
363,25634
363,31624
363,31597
363,31992
363,22121
363,25144
363,25140
363,56239
363,20754
363,24040
363,28407
363,29095
363,25631
363,24422
363,24040
363,32423
363,23618
363,24385
363,21556
363,24070
363,19606
363,23946
363,22681
363,27107
363,27109
363,19607
363,19608
363,19606
363,19609
363,19610
363,19611
363,5642
363,22122
363,5642
363,46517
363,37183
365,24792
365,24795
365,24793
365,24794
365,19297
365,19736
365,19266
365,19324
365,9619
365,9611
365,3217
365,26979
365,13042
365,31690
365,27266
365,19267
365,29756
365,19344
365,19268
365,24796
365,24797
365,19357
365,9099
365,27267
365,5396
365,5397
365,22394
365,22395
365,9100
365,9099
365,27267
365,24564
365,24394
365,24564
365,2745
365,32354
365,29779
365,38821
365,19298
365,22396
365,18813
365,21543
365,21518
365,23906
365,30419
365,9218
365,23131
365,38959
365,23155
365,21388
365,30692
365,21543
365,20401
365,24195
365,23906
365,24798
365,26960
365,30887
365,26980
365,27281
365,23397
365,27282
365,22001
365,22397
365,22399
365,22398
365,5655
365,1820
365,24357
365,24452
365,24513
365,27268
365,23952
365,24454
365,30687
365,28355
365,32122
365,22003
365,46698
365,22997
365,24006
365,33887
365,36614
365,17763
365,40060
365,22404
365,5656
365,22405
365,34663
365,34660
365,34662
365,34659
365,34659
365,34662
365,34660
365,34663
365,24617
365,24471
365,24473
365,24472
365,24479
365,26811
365,26983
365,26984
365,26985
365,20456
365,20434
365,27276
365,27278
365,27304
365,27305
365,27279
365,27280
365,34661
365,34658
365,24800
365,24801
365,20411
365,20442
365,27270
365,27314
365,20031
365,22409
365,22410
365,40829
365,58548
365,58421
365,40996
365,6639
365,23400
365,24828
365,21392
365,22408
365,21684
365,15113
365,14569
365,30678
365,30697
365,27344
365,23003
365,21606
365,3691
365,8969
365,7701
365,14121
365,14122
365,15393
365,14123
365,14589
365,20441
365,24814
365,24810
365,24501
365,20455
365,20442
365,8610
365,11057
365,8885
365,8934
365,8902
365,40929
365,40930
365,58395
365,32355
365,23998
365,23995
365,24837
365,24815
365,24838
365,24816
365,26810
365,26808
365,26982
365,26809
365,27315
365,27297
365,27316
365,24842
365,47662
365,34061
365,34666
365,37023
365,34224
365,36377
365,36577
365,36477
365,41119
365,41072
365,8837
365,7929
365,8482
365,7512
365,7993
365,7702
365,19431
365,40833
365,40831
365,41023
365,28618
365,58522
365,49243
365,49272
365,49503
365,51035
365,49046
365,48937
365,55555
365,55165
365,55166
365,54474
365,20470
365,20435
365,20471
365,20436
365,20437
365,20474
365,20438
365,20475
365,20303
365,20476
365,36557
365,35073
365,33583
365,34664
365,36172
365,49552
365,55874
365,55780
365,57632
365,56105
365,55785
365,49521
365,47949
365,47428
365,49218
365,49321
365,48668
365,49061
365,50403
365,13381
365,24829
365,24830
365,24820
365,24831
365,24821
365,24832
365,24822
365,24833
365,24834
365,24824
365,24835
365,24825
365,49061
365,39290
365,39291
365,39292
365,39289
365,39293
365,38978
365,38977
365,27330
365,27276
365,27331
365,27277
365,27332
365,35664
365,58029
365,46320
365,46360
365,58258
365,37408
365,51980
365,41116
365,55557
365,56632
365,34610
365,34656
365,34277
365,34309
365,34359
365,34341
365,34340
365,34342
365,58079
365,46541
365,58258
365,58232
365,33805
365,35666
365,20412
365,20518
365,20413
365,20414
365,20519
365,20415
365,20520
365,27341
365,27342
365,27272
365,27319
365,27273
365,34657
365,36317
365,52412
365,51521
365,52301
365,57635
365,57238
365,55874
365,41070
365,41021
365,55558
365,55559
365,19348
365,19347
365,19359
365,19358
365,19384
365,19388
365,19387
365,19566
365,20028
365,20029
365,20043
365,27346
365,27269
365,27347
365,38381
365,38974
365,38359
365,39913
365,40343
365,38975
365,43371
365,41640
365,45827
365,55560
365,55164
365,40985
365,41115
365,45693
365,26948
365,24344
365,24802
365,24851
365,24803
365,24852
365,24804
365,24815
365,24805
365,24853
365,20417
365,20522
365,20418
365,27270
365,27275
365,27345
365,2747
365,40928
365,41014
365,41051
365,3690
365,33754
365,33748
365,33788
365,33789
365,33641
365,33638
365,33804
