user_id,top1,top5
1014,31601,31601 31631 6148 9634 49415
1015,48001,48001 56018 4918 2189 8357
1017,22109,22109 11354 44422 41873 19479
1018,42594,42594 24355 49690 24410 30751
1019,30048,30048 24488 48478 31638 8106
1020,38064,38064 29808 24410 4918 6138
1021,24488,24488 50432 28710 6135 29769
1023,48478,48478 4918 24414 42294 14577
1025,30048,30048 1964 32122 37443 42082
1026,6135,6135 24410 224 48478 30751
1028,15251,15251 2189 4918 8357 25589
1029,24488,24488 48478 57921 24414 42294
1031,6135,6135 31607 30617 24355 6148
1032,51705,51705 41873 57921 50418 35462
1035,29769,29769 6148 31601 24488 30048
1038,24488,24488 13607 41873 51546 45539
1039,30048,30048 31601 24186 24410 14577
1040,37443,37443 22661 48478 34405 6381
1041,50432,50432 6135 56018 48001 30423
1042,30048,30048 28252 24488 37443 24410
1043,48478,48478 30048 31601 32132 31631
1044,41873,41873 51705 51518 17804 50418
1045,3294,3294 48478 25098 13607 38054
1046,48478,48478 52174 13607 38064 35875
1047,24397,24397 6148 30751 31601 24570
1049,22661,22661 49393 37443 41873 29141
1050,24414,24414 48478 7321 57921 11354
1051,6463,6463 51275 51140 47635 927
1052,51705,51705 20770 23549 55859 48478
1053,30048,30048 38064 30751 31601 10750
1054,6138,6138 38064 50234 13607 29756
1055,30048,30048 43996 43997 48478 50374
1057,31601,31601 32132 38064 30052 30047
1059,37443,37443 41287 50432 23549 38745
1060,41873,41873 24488 9114 57801 6758
1061,41873,41873 24488 51518 6758 11354
1062,56384,56384 5960 13607 48478 46691
1064,48478,48478 24488 42594 50418 28710
1065,41873,41873 17804 42770 9114 51518
1066,48478,48478 24488 29769 30048 32132
1067,30048,30048 23995 48478 31601 29769
1068,24488,24488 48478 19149 14577 17804
1069,6148,6148 31607 24355 31601 31533
1070,32122,32122 24488 41873 13607 32132
1071,31601,31601 48478 51486 32132 51177
1072,51705,51705 17804 40883 24488 6758
1073,38745,38745 23549 37443 31108 3125
1075,51705,51705 48478 50432 32249 23549
1076,57921,57921 47327 36596 15251 24488
1077,13607,13607 30048 30751 38064 31601
1078,28710,28710 42294 48478 3700 29769
1081,31601,31601 13607 6148 24488 24677
1082,13607,13607 56384 31601 48478 30048
1083,24488,24488 41873 35875 17804 15251
1084,42294,42294 24488 3700 14577 35875
1085,41873,41873 22109 57921 32132 48478
1086,50432,50432 6148 6135 25085 41341
1087,50432,50432 51705 25589 17967 35095
1089,24488,24488 32122 3700 42594 29769
1091,30048,30048 31601 32132 38064 30052
1092,48478,48478 24344 30710 52197 24488
1093,22661,22661 13607 44422 22109 32132
1094,52556,52556 8439 41748 26052 38009
1095,2189,2189 37443 48478 38745 23549
1096,17804,17804 50418 51705 20770 35875
1097,48478,48478 24488 32132 22109 13607
1099,41873,41873 50418 17798 51518 35875
1102,48478,48478 24488 50432 37443 6135
1103,51705,51705 40253 48346 41213 53419
1106,50432,50432 51705 25589 5590 35095
1107,42294,42294 43996 40883 13717 42338
1108,36978,36978 51705 57921 37772 47327
1109,48478,48478 57921 16221 51705 37772
1111,48478,48478 37443 30751 24488 14577
1112,24488,24488 48478 32122 24414 14577
1114,48478,48478 30751 6133 13607 29010
1117,22661,22661 6138 5942 40168 24378
1119,41873,41873 50424 51580 6758 31631
1123,13607,13607 3147 57091 43726 7321
1124,37772,37772 30048 5986 31631 36978
1125,13607,13607 31641 31607 30308 28260
1126,48478,48478 31601 32132 24488 57921
1127,42294,42294 3700 24488 42097 32122
1128,24488,24488 48478 29769 42594 14577
1129,48478,48478 30751 24410 24336 224
1130,48478,48478 21658 41213 2189 41909
1131,37772,37772 56379 22109 34782 39127
1133,37443,37443 48478 23549 57921 2189
1134,51705,51705 51486 37772 35760 32132
1137,48478,48478 2189 37443 42294 23549
1138,31601,31601 48478 6135 30048 29769
1140,47327,47327 19149 57062 13607 26052
1142,51705,51705 35462 57921 37772 51486
1145,6135,6135 8106 31601 52843 48478
1146,14577,14577 37443 24488 48478 50432
1147,24378,24378 48478 30751 30048 38064
1148,50418,50418 48478 51705 57921 6135
1149,20770,20770 7321 46195 57921 14577
1150,29980,29980 30047 13607 13587 32132
1151,48478,48478 24488 29769 30751 3700
1152,24488,24488 50432 32122 29769 28710
1153,30048,30048 24355 31601 48478 32132
1154,37443,37443 6381 41873 25670 49995
1156,24410,24410 31601 13607 32122 52843
1158,50432,50432 15251 32122 38745 37443
1161,48478,48478 30048 38064 32132 31601
1163,48478,48478 31601 30048 57921 56384
1164,30048,30048 27170 43997 32169 38062
1166,24410,24410 48001 42594 30048 3700
1167,51705,51705 48478 57921 32132 37772
1168,30048,30048 38064 21677 13607 51177
1169,51705,51705 17804 41873 50432 19228
1170,50432,50432 8182 41341 17829 25005
1173,31601,31601 6148 30048 6135 31607
1174,13607,13607 31601 6148 30796 31533
1178,48478,48478 13607 31601 27381 30047
1179,48478,48478 14577 24488 42294 35875
1181,31601,31601 30048 31533 31607 24355
1182,50418,50418 50432 25589 6135 17804
1183,24488,24488 48478 29769 31601 28710
1184,48478,48478 14577 32132 30048 24488
1185,48478,48478 24488 30048 14577 13607
1186,51705,51705 48478 50432 32132 31601
1187,24488,24488 13607 38305 8106 29769
1188,56018,56018 9 18381 49625 29202
1189,24488,24488 50432 6135 15251 48478
1190,48478,48478 30048 50374 24488 6131
1191,50432,50432 15251 44217 23549 32122
1192,48478,48478 50374 4918 45580 29769
1193,50432,50432 35462 51705 6135 24488
1196,38064,38064 6148 30048 48478 29756
1197,48478,48478 38502 57921 7321 26242
1200,24488,24488 30048 32132 25085 51177
1201,22661,22661 13607 37443 30751 32132
1202,13607,13607 20650 28252 34405 37443
1207,24414,24414 36596 40883 57062 51705
1208,30048,30048 2166 24334 18810 2254
1212,24488,24488 51518 19149 13607 48478
1215,48478,48478 50418 7321 20770 35875
1218,7321,7321 24414 11354 36978 36596
1220,37772,37772 30048 45705 57921 32122
1221,31631,31631 32132 31601 30048 25085
1222,51705,51705 57921 36596 23549 9034
1223,51705,51705 51486 35760 6381 32132
1224,33868,33868 11780 48215 8729 45549
1225,24649,24649 51177 24414 31624 14577
1226,17804,17804 24414 24488 36978 885
1230,11168,11168 52843 57921 31601 41873
1231,50432,50432 6135 24488 48478 35095
1232,48478,48478 57921 24414 16221 4918
1234,13607,13607 48478 32132 24488 30047
1235,48478,48478 30710 38064 21608 42294
1236,22661,22661 29141 27363 8768 19479
1237,30751,30751 24410 24378 4982 30048
1241,48478,48478 4918 21610 35875 50418
1243,48478,48478 24488 3700 14577 35875
1244,14149,14149 31139 41098 8350 48566
1247,51705,51705 17804 25589 17967 20770
1248,4918,4918 15251 20770 35875 36596
1250,36978,36978 41873 37772 51705 17804
1251,15251,15251 50432 24488 41873 32122
1252,57921,57921 48478 51705 32132 51518
1253,48478,48478 43719 4918 2189 23549
1254,17804,17804 50418 51705 41873 35875
1255,51705,51705 50432 24488 17804 30141
1256,23549,23549 50432 48478 31108 17804
1257,51705,51705 23549 48478 50432 31108
1258,50432,50432 51705 37443 6381 38745
1260,50432,50432 35095 51918 15251 56018
1261,48478,48478 7321 57921 37443 16221
1262,48478,48478 13607 32132 31601 24466
1263,48478,48478 24488 29769 15251 32122
1264,6381,6381 37443 11168 32132 31601
1265,24488,24488 7478 15251 13892 40858
1266,48478,48478 14577 3700 2189 37227
1267,24414,24414 42294 48478 57921 35875
1269,36622,36622 51928 48478 24414 51177
1271,24649,24649 30048 11354 37772 32132
1272,31601,31601 24410 30048 38064 30751
1273,20770,20770 7321 50233 41212 21607
1274,37772,37772 36596 24414 36978 11354
1275,17804,17804 41873 9114 24488 51705
1276,490,490 25238 24488 44504 13892
1277,57921,57921 47327 15251 36978 36596
1278,24410,24410 13607 38817 6158 24358
1280,19149,19149 31601 9634 51984 5869
1282,24414,24414 37772 36596 36978 57921
1285,50432,50432 45405 25589 51918 33868
1286,36978,36978 24414 37772 23549 4918
1288,30048,30048 48478 31665 5960 4617
1289,30751,30751 4982 38817 31601 30617
1290,4056,4056 24410 2503 48001 2502
1293,15251,15251 30048 32122 25085 24488
1295,48478,48478 24488 13607 31601 32132
1299,50432,50432 56018 48478 45580 13088
1300,48478,48478 13607 32132 30048 32122
1303,51705,51705 17804 41873 50432 6758
1304,31601,31601 30751 13607 32132 31607
1306,48478,48478 7321 24414 42294 4918
1308,48478,48478 4918 42294 21610 7321
1310,30048,30048 43997 6132 32132 48478
1311,51705,51705 6758 41873 24488 17804
1312,45123,45123 6135 24410 9634 29101
1314,6758,6758 50432 31631 15251 35462
1315,32122,32122 3700 29769 38817 14577
1317,24488,24488 37772 48478 48604 50432
1318,48478,48478 50432 6135 38502 31601
1319,48478,48478 51705 57921 23549 50432
1320,50432,50432 51705 48478 23549 19447
1322,29769,29769 30469 13607 4982 30751
1323,24488,24488 30048 40883 32122 33546
1327,50418,50418 24488 6758 48478 28710
1328,24414,24414 48478 4918 57921 42294
1329,50432,50432 51705 25085 37772 5590
1331,50418,50418 51705 50432 38745 43719
1332,48478,48478 51705 7321 31601 51486
1333,42066,42066 48001 57081 24410 40100
1335,7321,7321 37443 23549 53133 20770
1337,53770,53770 57087 36832 40883 32353
1338,48478,48478 37443 2189 50418 3294
1339,48478,48478 30055 31624 30710 30048
1340,29661,29661 1964 13607 32132 22661
1341,48478,48478 29429 38064 24983 30744
1342,50418,50418 48346 41213 19716 40253
1343,30048,30048 48478 50374 56018 32122
1344,51705,51705 45405 50432 17804 57921
1345,57081,57081 2502 22011 44639 43997
1346,24410,24410 31601 24355 30751 30048
1348,4918,4918 48478 15251 50418 2189
1349,48478,48478 50432 50418 45405 35867
1350,51705,51705 57921 57027 32249 52174
1351,48478,48478 3700 24488 14577 32122
1352,50432,50432 6135 50418 51705 49422
1353,48478,48478 57921 29769 4918 15251
1355,48478,48478 50432 6135 24488 37227
1357,13607,13607 31601 48478 32524 30047
1358,24488,24488 50432 6135 14577 32122
1359,50418,50418 48478 35875 17804 24488
1360,42594,42594 31601 6135 25085 24488
1361,31601,31601 24672 41312 4982 6631
1362,13607,13607 48478 3294 24488 31601
1363,43719,43719 38745 31139 4519 2360
1364,30751,30751 38817 43043 24410 29769
1366,41873,41873 51705 51486 31601 804
1367,30048,30048 4982 43096 25085 38817
1368,29769,29769 24488 6135 50432 29022
1369,30048,30048 52843 25085 50432 48478
1370,31601,31601 48478 4982 30048 24672
1371,48478,48478 41873 26242 23549 13607
1372,41873,41873 17804 6758 51705 50418
1373,41873,41873 32122 24488 29173 51518
1374,51705,51705 50432 17804 35462 31631
1375,17798,17798 17804 50432 28710 51518
1377,24488,24488 15251 490 30048 32167
1378,24488,24488 32122 50432 37772 15251
1379,51705,51705 41873 17804 30141 11354
1380,31631,31631 35095 9034 43657 14769
1381,42594,42594 32122 24488 25085 6615
1382,50418,50418 20770 40253 23549 31108
1383,7478,7478 15251 50418 17804 51705
1385,13607,13607 30048 30047 31601 48478
1386,6158,6158 52843 57801 39161 31601
1387,48478,48478 30141 29170 11354 17804
1388,41341,41341 31601 49709 30732 32222
1389,42294,42294 48478 7321 4918 30048
1390,50432,50432 51705 51918 35462 25589
1391,24488,24488 50432 30048 42082 29769
1392,31601,31601 31631 38061 6148 30048
1393,32122,32122 30048 24488 29769 48478
1397,50432,50432 6135 24488 6148 45405
1399,50676,50676 50674 6135 24410 57256
1405,50418,50418 15251 50432 8357 47327
1407,24983,24983 13607 38064 53770 15806
1408,48478,48478 24414 13607 30048 29022
1411,48478,48478 32132 31601 13607 51518
1412,57921,57921 36978 24414 13717 24488
1413,7321,7321 51705 6131 48478 51177
1414,50676,50676 41873 19149 38305 50674
1416,30048,30048 13607 32132 8106 41873
1419,13607,13607 43726 21694 29173 38064
1420,48478,48478 57921 42294 13717 30710
1421,37443,37443 6381 51720 47100 19479
1422,30048,30048 43997 29779 37121 29769
1424,48478,48478 42294 3700 24488 51705
1428,30048,30048 43997 7867 7408 23995
1429,6135,6135 24488 29769 48478 42594
1430,41873,41873 48478 885 51705 50418
1431,38817,38817 6135 6148 24488 24355
1433,3700,3700 2189 4918 32122 15251
1434,48478,48478 13607 30047 31601 51177
1435,50432,50432 51705 41873 6135 43433
1436,24488,24488 30047 13607 27268 6615
1437,50432,50432 51705 48478 23549 15251
1438,20770,20770 17804 35875 51705 41873
1440,31631,31631 14970 9034 9298 51705
1442,53736,53736 51833 41748 8727 51374
1443,50432,50432 35462 49422 51918 33868
1446,50418,50418 51705 48346 27883 20770
1447,24488,24488 6758 50432 52843 6135
1448,32524,32524 40800 30796 51486 44872
1450,17804,17804 50418 24488 9034 50432
