user_id,top1,top5
1013,10005,10005 43646 9769 9621 8480
1014,56164,56164 12735 12617 12736 12509
1015,51388,51388 40243 46895 39378 57700
1017,2017,2017 34769 37402 39919 34650
1018,40524,40524 10695 4181 40827 23981
1019,43945,43945 34998 43936 26022 44041
1020,18416,18416 9335 18418 18410 52471
1021,54755,54755 20348 52852 52850 20139
1023,7241,7241 7242 40253 58144 40827
1025,14036,14036 12231 49468 33837 16183
1026,48888,48888 9335 53704 5011 24961
1028,40827,40827 45885 55311 7242 7241
1029,42626,42626 10720 9684 48760 8576
1031,38391,38391 18161 18155 18157 912
1032,10296,10296 24974 17174 10297 6628
1035,11875,11875 47327 3941 48888 48887
1038,49468,49468 47916 49356 47660 2347
1039,40541,40541 40795 46187 51390 40144
1040,38025,38025 11757 49950 2674 8098
1041,46794,46794 47686 51177 53661 52766
1042,51280,51280 52471 52657 37586 43646
1043,51501,51501 6064 10640 53541 11747
1044,52511,52511 51279 52723 52509 50112
1045,52879,52879 54552 45332 52839 52897
1046,40827,40827 9196 23981 55311 10640
1047,52214,52214 52999 48345 40827 30193
1049,52897,52897 6517 30193 56860 14110
1050,42077,42077 41986 43089 25361 42972
1051,57029,57029 57028 36766 12920 2039
1052,46895,46895 48009 40796 38025 53130
1053,57716,57716 57719 56882 57725 57730
1054,13607,13607 19154 37728 51522 7368
1055,54791,54791 53774 49396 43874 54929
1057,42869,42869 49476 23268 42822 50691
1059,40827,40827 3427 3463 3017 9196
1060,19452,19452 24350 9196 57271 40827
1061,51540,51540 56565 56568 56567 24974
1062,48894,48894 45952 45875 55844 55127
1064,58144,58144 3078 49468 57984 15019
1065,33293,33293 57490 55076 46163 45172
1066,11812,11812 56986 51212 2026 19976
1067,7242,7242 49468 9196 47916 47660
1068,51143,51143 48974 51211 51208 48924
1069,44721,44721 36627 37798 52766 53772
1070,54742,54742 54811 54846 53952 54725
1071,49468,49468 14110 45885 47737 16117
1072,40760,40760 11892 12762 35505 15737
1073,14110,14110 57162 14521 45885 47372
1075,23981,23981 9335 8380 21171 21172
1076,54479,54479 57029 57028 19592 57271
1077,2913,2913 45885 45866 4253 49476
1078,54755,54755 47394 47388 51830 50118
1081,24153,24153 51918 51501 45952 30466
1082,38062,38062 31601 37121 37132 32318
1083,53704,53704 38025 5951 40827 2674
1084,30193,30193 40827 51177 55311 55238
1085,50432,50432 31708 47372 55795 46077
1086,40796,40796 19452 15504 12963 40186
1087,24969,24969 24971 24973 47737 10640
1089,57029,57029 14388 24908 49047 21076
1091,51367,51367 51333 50374 51387 44278
1092,51143,51143 54741 54716 54388 56088
1093,39919,39919 38226 38130 38129 38573
1094,37521,37521 36766 40796 15997 56727
1095,40827,40827 53704 10640 9196 9335
1096,31803,31803 44807 44842 30604 52916
1097,37906,37906 47687 47372 52157 39102
1099,21859,21859 44195 43769 46112 14364
1102,14364,14364 40827 6229 37149 34489
1103,45885,45885 20887 16117 46147 14110
1106,24172,24172 39696 55959 55948 34777
1107,54300,54300 52897 51177 58370 52723
1108,49128,49128 53387 21259 36766 13095
1109,19452,19452 36927 13043 6229 41069
1111,52657,52657 46895 37521 54244 37285
1112,30002,30002 30467 30023 32059 27112
1114,52852,52852 30193 40827 14110 46794
1117,9335,9335 19452 39696 17321 11760
1119,40760,40760 25249 27366 13043 35505
1123,56106,56106 46552 33399 17209 47704
1124,19592,19592 7242 40827 45885 13097
1125,52546,52546 51374 45226 45289 51813
1126,57028,57028 57029 40827 2913 45885
1127,54277,54277 51773 3078 51540 10640
1128,11875,11875 24908 20348 47327 7500
1129,44595,44595 50615 50620 48023 50621
1130,40827,40827 9196 12920 57162 3527
1131,49468,49468 2913 20348 3078 51143
1133,54660,54660 35760 48449 46425 16766
1134,40827,40827 10278 47372 57029 7628
1137,55246,55246 48969 48968 48967 58071
1138,52193,52193 52766 51745 52192 52170
1140,37149,37149 35520 37103 48888 44582
1142,47372,47372 57126 57128 57127 57130
1145,53171,53171 53192 44515 47851 52896
1146,11875,11875 24908 45885 25593 5011
1147,36766,36766 33294 36703 35573 35487
1148,40827,40827 12920 6227 45885 2039
1149,46462,46462 46786 26414 26427 50131
1150,9335,9335 24961 8245 16276 9016
1151,37201,37201 51511 38922 51510 33186
1152,53772,53772 54276 53298 54527 52850
1153,54163,54163 54283 55141 54164 53582
1154,53671,53671 51830 37517 52587 40827
1156,45885,45885 23981 35625 12920 40827
1158,40827,40827 11760 36766 49842 20254
1161,40827,40827 45885 39753 13024 49085
1163,8729,8729 10005 40748 11093 54277
1164,56853,56853 56895 57026 56986 47604
1166,41055,41055 46895 41714 54659 54426
1167,23981,23981 7746 45885 7408 12477
1168,30193,30193 57029 49095 49085 40827
1169,45885,45885 12703 15849 7238 7241
1170,49468,49468 9196 55311 17965 45885
1173,56860,56860 7628 24908 14110 21375
1174,40827,40827 53002 39753 52897 48760
1178,36703,36703 36460 36536 9196 13043
1179,46104,46104 14364 21481 21697 46000
1181,40827,40827 44910 8245 24974 48760
1182,52657,52657 54245 54810 52102 51813
1183,4181,4181 3941 44910 48760 24172
1184,10278,10278 4181 51177 11875 9335
1185,40827,40827 11747 12639 57028 12920
1186,39368,39368 39371 11747 38913 13759
1187,45885,45885 40827 7242 30193 7241
1188,49095,49095 9196 12477 49468 21376
1189,33168,33168 37906 33146 33169 33187
1190,51773,51773 4257 4253 19452 51540
1191,48994,48994 51143 16421 35562 47718
1192,49468,49468 14521 57162 49469 14110
1193,47372,47372 40827 46895 57029 43930
1196,45885,45885 40827 12703 30193 54755
1197,21376,21376 28356 24172 19452 25566
1200,17174,17174 40760 52762 43210 38062
1201,30836,30836 46229 38062 47704 47372
1202,39371,39371 39317 39439 37517 39155
1207,19465,19465 36766 44334 12873 47372
1208,12869,12869 12802 12919 12950 12443
1212,10095,10095 40827 45885 57162 13097
1215,45885,45885 40827 10640 13024 2547
1218,47686,47686 47372 39643 39696 13043
1220,12013,12013 12689 16629 56084 12016
1221,37668,37668 40567 37871 33927 38043
1222,36766,36766 40827 12920 47372 45885
1223,26427,26427 26429 26419 26422 26402
1224,36766,36766 37869 37668 36772 47790
1225,47372,47372 34746 56086 24372 36188
1226,40827,40827 34368 17173 11760 40748
1230,5783,5783 24157 2039 1597 52601
1231,46920,46920 34368 46880 46931 9335
1232,47372,47372 41122 46880 46920 10694
1234,40827,40827 10640 45885 49468 47438
1235,51177,51177 39696 49950 57206 51540
1236,54552,54552 56860 20348 27480 30275
1237,54755,54755 55311 54855 51177 30193
1241,40827,40827 10640 9196 45885 58144
1243,45885,45885 7242 57162 56288 45866
1244,39368,39368 51143 51524 51525 51540
1247,40827,40827 6229 10640 55787 33331
1248,35625,35625 57162 23981 7408 19394
1250,12231,12231 44974 40827 45998 12920
1251,46425,46425 53696 44807 12764 40796
1252,40821,40821 46842 37402 40840 41670
1253,45885,45885 40827 9335 45866 50583
1254,40968,40968 58521 58454 58519 40969
1255,12703,12703 15849 40827 7241 7242
1256,49476,49476 40827 45885 35625 49468
1257,40243,40243 58434 39105 40592 40170
1258,39643,39643 33534 37681 9196 12920
1260,15849,15849 16425 26404 40827 40390
1261,47709,47709 23804 47381 6229 40827
1262,24172,24172 29769 28307 24692 7240
1263,40780,40780 46476 6148 58222 46858
1264,51242,51242 51521 35180 48502 29966
1265,54300,54300 45952 40780 48747 51177
1266,46895,46895 57171 44559 53726 51918
1267,19452,19452 47372 6148 15504 16276
1269,19465,19465 38062 40796 57550 56558
1271,24006,24006 45153 30463 43345 30048
1272,57029,57029 4909 4682 39102 55810
1273,10640,10640 3078 40968 45885 4253
1274,12763,12763 12764 56088 45094 24158
1275,47372,47372 53419 52700 10640 52699
1276,54891,54891 54639 48502 52471 28356
1277,45952,45952 39919 31226 10956 54552
1278,44582,44582 56986 57205 57206 4682
1280,51225,51225 52111 9669 54844 51206
1282,51177,51177 41100 27366 13043 13097
1285,51143,51143 3078 34304 34746 5950
1286,28457,28457 55508 36628 23132 3772
1288,32213,32213 49940 38062 31628 41055
1289,40827,40827 48796 34743 54123 48797
1290,46895,46895 12805 48452 48457 56918
1293,13483,13483 26638 14364 26639 49099
1295,5643,5643 56610 5644 5641 53272
1299,23013,23013 5950 37564 35917 37115
1300,27945,27945 40760 43883 54642 54791
1303,55778,55778 2026 49047 47457 29308
1304,45317,45317 54609 51383 41713 43345
1306,12766,12766 10920 12762 53717 10699
1308,54256,54256 51540 52100 52601 52486
1310,48118,48118 48122 48120 56084 48113
1311,8380,8380 6064 35515 11747 40827
1312,40827,40827 30275 45885 49099 32930
1314,13097,13097 47372 40796 47702 56727
1315,49657,49657 935 15208 17965 23118
1317,38062,38062 44070 42861 40567 46186
1318,55695,55695 57804 57803 51134 57805
1319,37115,37115 3078 52596 49694 32923
1320,54742,54742 52601 56200 56990 56838
1322,36856,36856 12780 43345 57206 43577
1323,47328,47328 28356 47350 23013 47337
1327,1450,1450 4982 22114 251 3078
1328,6229,6229 2039 55778 11747 38025
1329,54276,54276 46895 54661 54659 33146
1331,40243,40243 39105 40836 40253 40234
1332,12764,12764 12838 12852 12762 12344
1333,34368,34368 612 10498 5783 45336
1335,36766,36766 40827 36768 53704 45952
1337,48760,48760 55979 46880 17174 17173
1338,57029,57029 13097 56619 47681 3078
1339,22640,22640 57409 54507 44981 56848
1340,45885,45885 10640 49468 12780 36766
1341,49950,49950 58115 47372 48760 4982
1342,7864,7864 13679 54331 24889 13043
1343,10640,10640 11209 35865 11747 10498
1344,40827,40827 10500 10278 10511 10640
1345,11747,11747 45909 36703 36650 55787
1346,48888,48888 9335 51678 51540 39753
1348,40827,40827 7242 7241 45885 35625
1349,40827,40827 55311 38391 45885 57162
1350,49468,49468 7242 51490 935 40827
1351,43345,43345 52574 28201 23891 31075
1352,34489,34489 52241 56598 52079 34653
1353,45885,45885 8380 40827 9335 38391
1355,24172,24172 19465 9669 24185 51248
1357,19452,19452 30409 10695 12764 44087
1358,43874,43874 9782 13097 35513 24908
1359,49468,49468 56860 11875 58144 55759
1360,10640,10640 5011 23013 3017 2913
1361,48502,48502 54907 50574 28307 48449
1362,43636,43636 44370 42885 46174 54741
1363,40827,40827 45885 9196 56803 17731
1364,48749,48749 48502 30466 45594 30747
1366,45885,45885 10640 35865 11747 40827
1367,51425,51425 51404 51428 51392 51426
1368,43408,43408 33146 46229 37666 51813
1369,52046,52046 52638 52637 52639 55412
1370,48501,48501 51177 25968 52238 17321
1371,56264,56264 39105 56200 40210 56207
1372,16276,16276 21696 16117 21375 14110
1373,37569,37569 33293 56924 41437 15216
1374,21376,21376 8932 37144 24691 50246
1375,55787,55787 12703 24157 1379 10940
1377,46895,46895 10054 48452 30229 27166
1378,40827,40827 47372 10640 21859 57608
1379,56103,56103 55660 27112 40186 31533
1380,14036,14036 23804 40752 10640 28134
1381,9335,9335 40827 11747 48760 37569
1382,40827,40827 14110 16117 39753 20956
1383,51177,51177 47394 50572 52601 40034
1385,45809,45809 21913 3294 54277 39186
1386,3078,3078 56910 54603 24157 56893
1387,51159,51159 47506 55108 47224 46425
1388,54300,54300 54609 54655 48160 48397
1389,40827,40827 17173 10721 2913 37598
1390,40827,40827 7242 9335 7241 7238
1391,40827,40827 39753 9335 8380 57984
1392,54300,54300 54929 54387 37115 49773
1393,55311,55311 50583 55127 56619 49468
1397,52897,52897 51847 52471 51569 51641
1399,40827,40827 12920 57608 20801 9196
1405,16117,16117 23981 45885 14110 20887
1407,45885,45885 40827 45866 35625 49887
1408,9335,9335 40827 17321 29920 10940
1411,40968,40968 58521 40965 58518 40398
1412,27262,27262 44750 11022 34772 12780
1413,10513,10513 11071 10720 24172 19787
1414,11360,11360 58373 24974 19452 20192
1416,38676,38676 9335 52318 27112 51242
1419,17405,17405 16003 14866 47372 52910
1420,40949,40949 40950 40935 37293 40858
1421,58150,58150 58070 58151 58069 51648
1422,43791,43791 44750 35258 51248 35513
1424,46895,46895 51419 40827 34094 49887
1428,45885,45885 9196 45866 57029 16183
1429,33084,33084 35015 32591 43631 47049
1430,57162,57162 10640 49515 49468 15849
1431,55489,55489 51657 57763 52341 57620
1433,12920,12920 2913 45885 49468 10640
1434,57125,57125 57769 55146 58013 47681
1435,10695,10695 9669 9626 12272 16596
1436,53875,53875 54432 52471 51819 54461
1437,40827,40827 47372 15504 48760 37798
1438,9196,9196 14110 16117 45885 12703
1440,47009,47009 49198 47008 48815 51242
1442,47372,47372 45885 26265 39643 12920
1443,44767,44767 47790 45915 45838 49418
1446,45885,45885 58144 49887 7242 57029
1447,37099,37099 35917 33168 46454 38488
1448,4252,4252 46858 55787 21442 11911
1450,12920,12920 55311 39696 12919 45885
