user_id,top1,top5
1013,40763,40763 40934 44767 40752 40732
1014,40599,40599 40486 39689 40598 37646
1015,56404,56404 47686 56084 56403 56424
1017,37061,37061 36093 36749 37031 33932
1018,56461,56461 52211 48527 55086 57255
1019,56909,56909 57255 56959 56461 56450
1020,57751,57751 57800 57914 57763 57753
1021,54791,54791 55108 55447 55449 55448
1023,55449,55449 55519 55520 51342 50691
1025,55449,55449 58139 55520 58064 50691
1026,51563,51563 48102 52131 55450 48749
1028,55449,55449 56358 47601 51342 55519
1029,53419,53419 55520 55519 53422 54768
1031,50156,50156 53840 48527 51178 49853
1032,58351,58351 58271 58236 58350 58262
1035,51047,51047 55786 56164 58158 49895
1038,51490,51490 57399 52766 51073 48497
1039,38817,38817 46220 38713 37827 46293
1040,48478,48478 49773 57399 48499 52843
1041,48527,48527 54717 54417 54404 54897
1042,48818,48818 52769 52839 52808 49709
1043,55086,55086 54907 55648 53726 55470
1044,57979,57979 57980 57908 57654 57699
1045,57763,57763 57751 57800 58024 57753
1046,57751,57751 57763 58024 57753 57668
1047,55086,55086 50691 50078 54907 55123
1049,55135,55135 39454 40084 39579 55527
1050,55648,55648 55086 54276 53299 57351
1051,56909,56909 57255 57110 57109 57351
1052,58313,58313 58304 58222 58158 58324
1053,57753,57753 57654 57704 57751 57800
1054,48102,48102 56827 57285 53420 52605
1055,55507,55507 55096 58071 57486 48527
1057,44767,44767 42778 45865 45153 41468
1059,57654,57654 57753 57751 57704 57668
1060,57351,57351 57255 57110 57309 53842
1061,18294,18294 18293 17946 17563 18297
1062,57800,57800 57753 57727 57751 57763
1064,57351,57351 57391 57011 48969 57039
1065,57351,57351 57039 51737 57110 57255
1066,57654,57654 57753 57751 57668 57704
1067,51321,51321 6877 45080 6569 44568
1068,52318,52318 52839 51425 48914 48478
1069,58414,58414 54947 54552 56461 54954
1070,54846,54846 54954 56461 54947 54953
1071,58414,58414 54716 58463 58456 54846
1072,57285,57285 56827 48797 48746 52355
1073,51321,51321 52095 45099 43104 45434
1075,58414,58414 54819 55752 54552 56569
1076,58414,58414 54819 54768 55434 56569
1077,47124,47124 55135 50050 52393 47704
1078,52769,52769 50180 56610 52657 50304
1081,38820,38820 38075 41603 38064 43323
1082,38817,38817 38064 43323 37121 38075
1083,58414,58414 54768 54716 54833 54846
1084,57944,57944 57969 58028 57908 57895
1085,58296,58296 58241 58258 58365 58292
1086,51426,51426 52839 53529 52233 51399
1087,17077,17077 15522 18710 19668 16519
1089,32236,32236 40021 32169 32787 32524
1091,35112,35112 35130 33312 33807 33012
1092,52100,52100 53806 55007 54717 52252
1093,37401,37401 39253 40068 37443 37447
1094,40021,40021 37906 37329 39325 37628
1095,40483,40483 38539 22357 39898 38788
1096,58516,58516 58418 58435 58421 58534
1097,31667,31667 37906 46537 37967 32244
1099,51321,51321 48797 54356 52954 50370
1102,45878,45878 45436 41197 42740 43775
1103,55952,55952 55926 50180 56909 56765
1106,58414,58414 55889 55876 55869 54276
1107,47900,47900 56015 48815 56022 56382
1108,57462,57462 57463 17077 19668 24886
1109,19263,19263 19486 24887 30777 19522
1111,46964,46964 46725 46641 46704 46987
1112,40021,40021 39325 37906 37628 37329
1114,40915,40915 41091 40821 41090 40846
1117,47900,47900 48815 47041 56382 46600
1119,40599,40599 40598 39371 40558 40486
1123,56015,56015 51762 53158 56613 56261
1124,35707,35707 33995 58317 58215 34575
1125,48818,48818 51494 48797 51571 51592
1126,58103,58103 58151 58104 58064 58068
1127,55519,55519 53419 56358 51342 55520
1128,45702,45702 43798 44585 43183 41848
1129,51321,51321 44568 45702 41270 44869
1130,55519,55519 55520 55449 52632 55105
1131,52131,52131 51919 58078 48102 51525
1133,58313,58313 58292 58219 58215 58386
1134,50691,50691 55520 55105 55449 55519
1137,58089,58089 58115 58071 57391 57392
1138,46476,46476 52769 52839 49709 51490
1140,58296,58296 58304 58258 58222 58276
1142,58296,58296 58313 58258 58324 58323
1145,52769,52769 52721 52131 55609 50546
1146,36093,36093 37061 36001 34018 34912
1147,58313,58313 58317 58158 58324 58179
1148,52769,52769 53198 56164 55979 55200
1149,51244,51244 50529 56071 52576 52909
1150,57661,57661 57773 57865 57800 57956
1151,49709,49709 52769 53448 47686 52559
1152,55609,55609 49517 52721 54394 54384
1153,55609,55609 54907 55086 55123 48344
1154,55609,55609 55086 54717 52100 54741
1156,37114,37114 58078 46453 37567 46261
1158,57704,57704 57865 57753 58014 57947
1161,53448,53448 52769 51572 53601 49900
1163,57039,57039 57351 57255 57391 57110
1164,7212,7212 7478 7328 6759 6652
1166,57351,57351 48527 55507 57671 52211
1167,37061,37061 34837 33932 36349 35299
1168,57979,57979 57700 57828 57938 57699
1169,55959,55959 53806 55007 49853 49107
1170,54716,54716 54426 55081 54504 55082
1173,52839,52839 53083 53166 51846 53359
1174,48102,48102 53420 56827 56840 52129
1178,54254,54254 52838 57205 56304 52100
1179,58414,58414 56461 53876 57550 54717
1181,39200,39200 40068 37151 39763 39199
1182,37906,37906 38544 38064 38061 38062
1183,47214,47214 45651 45652 45688 42840
1184,35130,35130 33312 52347 50609 37008
1185,32236,32236 30733 31226 32787 32169
1186,58028,58028 57699 57895 57908 57698
1187,46923,46923 46958 46964 46851 46814
1188,40483,40483 38788 22357 39813 37961
1189,32236,32236 32569 40021 32169 32237
1190,52839,52839 52888 53083 53166 48818
1191,57661,57661 57845 57751 57914 57865
1192,55251,55251 49762 53806 52604 55986
1193,53806,53806 52100 52198 55251 55986
1196,55214,55214 56198 55213 51242 55976
1197,19603,19603 19940 20199 19600 19234
1200,46625,46625 46937 46828 46895 46600
1201,52769,52769 52839 51726 53403 53404
1202,38281,38281 40836 38062 38481 38536
1207,15727,15727 15676 15416 16044 15962
1208,13044,13044 12916 12076 12788 12670
1212,32236,32236 32006 30622 23445 31836
1215,40255,40255 40541 39849 40611 40251
1218,58434,58434 58435 58516 58534 58418
1220,36093,36093 37061 34915 48436 36294
1221,46964,46964 47056 46958 46725 47032
1222,37061,37061 33932 34915 34837 36749
1223,56084,56084 47387 47124 46187 56486
1224,47900,47900 51379 48748 50846 47192
1225,37061,37061 33932 34915 34837 36349
1226,40068,40068 37401 38181 39253 37443
1230,56434,56434 56404 48654 56015 56298
1231,47686,47686 56084 56329 56083 53162
1232,56140,56140 56404 56059 56185 56141
1234,58296,58296 58236 58227 58292 58258
1235,54907,54907 50691 55470 53726 55123
1236,58028,58028 57699 57698 57700 57895
1237,53448,53448 52721 52769 50785 53965
1241,52954,52954 49517 52370 51524 52471
1243,36736,36736 36752 33871 36019 33836
1244,53448,53448 51571 52769 52131 48484
1247,37906,37906 37329 38544 40021 37132
1248,13044,13044 12811 12788 11461 12920
1250,13044,13044 12916 12920 12670 12788
1251,57661,57661 58028 57947 57773 57865
1252,2574,2574 4056 3503 2682 3037
1253,7478,7478 7212 6759 6297 6760
1254,40827,40827 40821 40830 40934 41069
1255,40599,40599 39689 40598 40486 40600
1256,40599,40599 38481 40558 39371 40598
1257,56084,56084 47686 56397 56329 47124
1258,40068,40068 39200 39253 38181 37401
1260,40068,40068 38181 40253 40272 37443
1261,47686,47686 56424 40319 56423 56397
1262,47573,47573 55007 58296 49000 52724
1263,58296,58296 58313 58258 58222 58372
1264,54716,54716 54954 54846 52100 54552
1265,57751,57751 57763 57671 57914 57753
1266,52839,52839 51490 51604 52896 40796
1267,40830,40830 40858 41091 40846 41069
1269,56382,56382 51379 47900 46945 56022
1271,58296,58296 58258 58365 58292 58351
1272,57800,57800 57753 57938 57727 57704
1273,52664,52664 49637 50233 49257 51425
1274,13044,13044 12916 12788 12920 12076
1275,13044,13044 12916 12920 12788 12670
1276,58222,58222 58337 58296 58158 58324
1277,47601,47601 56358 53419 55519 51342
1278,57351,57351 57255 57110 57011 57039
1280,53806,53806 53644 54717 55126 53494
1282,40599,40599 40598 38481 39689 40558
1285,56461,56461 56110 54639 56090 56094
1286,37061,37061 33932 34915 36349 34837
1288,46476,46476 38817 40084 41383 41168
1289,48102,48102 53420 56840 57066 56827
1290,58071,58071 57753 55507 58313 58337
1293,54716,54716 54954 54846 54768 54953
1295,50691,50691 54907 57205 55040 55470
1299,38788,38788 40483 22357 39439 38061
1300,46476,46476 50980 56291 52769 55353
1303,58421,58421 58424 58423 58463 58516
1304,58421,58421 58463 58424 58531 58534
1306,13044,13044 12916 12788 12920 12670
1308,56450,56450 56461 56453 56451 56090
1310,57351,57351 48527 57391 57392 51737
1311,58530,58530 37955 38646 39208 37943
1312,46945,46945 46476 46775 46964 46958
1314,57938,57938 57914 57773 57727 57956
1315,57800,57800 57938 57773 57914 57774
1317,45099,45099 45080 43658 44719 44585
1318,53806,53806 52100 52824 54717 53406
1319,57106,57106 39490 18294 18418 17501
1320,58215,58215 58317 58414 58248 58249
1322,55449,55449 48344 55520 55448 55519
1323,55449,55449 55520 55519 50691 56360
1327,7212,7212 40340 7478 13702 17841
1328,41091,41091 40830 40846 41007 40858
1329,58534,58534 58516 58418 58463 58531
1331,58414,58414 58463 58534 58435 58456
1332,17077,17077 15522 19668 17109 18710
1333,37061,37061 33932 34837 36349 36695
1335,54907,54907 55086 50838 50078 51075
1337,52100,52100 53806 54717 52252 53406
1338,48914,48914 51919 52131 49517 48624
1339,48527,48527 52211 55096 57351 54362
1340,57753,57753 57704 57668 57654 57751
1341,51321,51321 52954 48478 51246 52763
1342,58414,58414 2186 2503 55752 2841
1343,52636,52636 51730 54819 58414 51731
1344,58227,58227 58296 58386 58219 58226
1345,37401,37401 37061 36749 36093 36294
1346,57654,57654 55787 57486 55818 53842
1348,47050,47050 46921 46920 46958 46828
1349,55449,55449 50691 55520 50078 54907
1350,52954,52954 48625 51321 47616 48623
1351,58151,58151 58139 58104 58103 58068
1352,55449,55449 55519 55520 50691 56358
1353,58313,58313 58337 57828 58222 58296
1355,51532,51532 52769 52131 50395 55609
1357,57800,57800 57938 57914 57727 57774
1358,57351,57351 57110 57255 57391 57011
1359,57110,57110 57255 57351 57109 53842
1360,57351,57351 57110 57255 57391 57109
1361,57351,57351 56909 53842 57308 57470
1362,45080,45080 44585 43539 45434 43355
1363,58418,58418 58516 58534 58463 58531
1364,55169,55169 55079 52861 55524 52721
1366,57462,57462 55084 57463 46571 57487
1367,58414,58414 54819 52612 53655 52639
1368,41083,41083 41039 40836 41084 40947
1369,52637,52637 54819 52638 52046 58414
1370,46935,46935 46921 46958 46934 47041
1371,50180,50180 51379 55982 56020 47900
1372,36736,36736 36591 36798 32236 32169
1373,19603,19603 19950 22357 19940 21344
1374,58434,58434 46625 58418 58435 58516
1375,52211,52211 48527 57261 57351 55507
1377,40934,40934 40947 40861 40483 38788
1378,13044,13044 12788 12916 11446 11461
1379,23165,23165 57487 57462 46572 19712
1380,17194,17194 17179 17848 17599 17176
1381,38481,38481 39324 37955 39561 38061
1382,55449,55449 50691 55520 55519 56358
1383,57751,57751 57845 58139 57914 58064
1385,57654,57654 57753 57668 57828 57751
1386,51321,51321 44568 44865 45702 41270
1387,52100,52100 53806 52148 52244 52114
1388,55449,55449 48344 50691 55447 50078
1389,52839,52839 52888 52767 48478 48623
1390,57351,57351 57391 48527 53842 57039
1391,48478,48478 51244 47370 48284 48484
1392,52769,52769 52873 52839 50583 53799
1393,57969,57969 55524 57865 57661 57947
1397,49948,49948 48797 51495 51321 48102
1399,58414,58414 58463 58456 58435 58534
1405,17077,17077 14990 16792 16519 16572
1407,52309,52309 54617 52873 52839 51399
1408,40521,40521 40830 37171 40821 38963
1411,24283,24283 39490 57106 22357 19486
1412,58258,58258 58241 58313 58365 58222
1413,13044,13044 12916 12670 12840 12920
1414,17134,17134 17930 17965 17179 32087
1416,58296,58296 58230 58258 58249 58313
1419,33932,33932 34915 34837 36349 33875
1420,40836,40836 40934 40877 41122 41034
1421,58151,58151 58064 58104 58068 58103
1422,50156,50156 48718 55609 53839 55775
1424,50042,50042 49091 52769 54790 49707
1428,58313,58313 57654 57486 57351 57391
1429,32258,32258 31820 32181 32120 32236
1430,40483,40483 22357 38788 39898 38043
1431,53227,53227 56711 39490 57106 7233
1433,57351,57351 57110 57391 57255 57309
1434,56840,56840 48102 52605 56827 54891
1435,44767,44767 45865 43392 41468 38281
1436,54768,54768 54819 54716 50304 54668
1437,58248,58248 58215 58249 58317 58218
1438,32181,32181 32236 32222 31655 32157
1440,58227,58227 58226 58225 58296 58386
1442,40830,40830 40821 40858 40846 41091
1443,40752,40752 40766 40757 40253 40802
1446,45080,45080 45434 43658 43539 45099
1447,40763,40763 40734 40752 40732 43780
1448,57106,57106 51875 47358 54591 51308
1450,49517,49517 52131 53081 49548 48914
