user_id,book_id,timestamp,年级,二级分类
67,30936,2022-06-08 11:19:05,18, 英国
67,30671,2022-06-08 11:19:20,18, 英国
68,23734,2020-01-14 14:10:16,18,当代作品（1949年~）
68,28664,2020-01-14 14:10:20,18, 日本
68,41378,2020-09-27 08:44:01,18,高等数学
68,43394,2020-09-27 08:44:06,18,概率论（几率论、或然率论）
68,43389,2020-09-27 08:44:12,18,概率论（几率论、或然率论）
68,43354,2020-10-28 17:13:46,18,概率论（几率论、或然率论）
68,43523,2020-10-28 17:13:53,18,数理统计
68,41918,2020-10-28 17:14:04,18,代数方程论、线性代数
68,41892,2020-10-28 17:14:09,18,代数方程论、线性代数
68,44787,2020-12-26 18:03:41,18,物理学
68,44788,2021-01-09 17:08:56,18,物理学
68,43322,2021-01-09 17:09:01,18,概率论（几率论、或然率论）
68,44789,2021-01-17 21:56:35,18,物理学
68,43543,2021-01-20 15:01:50,18,数理统计
68,41769,2021-03-02 21:55:23,18,代数、数论、组合理论
68,42335,2021-03-02 21:55:26,18,数学分析
68,53001,2021-03-05 21:50:24,18,程序设计、软件工程
68,43528,2021-03-22 09:01:59,18,数理统计
68,14934,2021-03-26 21:30:10,18,企业计划与经营决策
68,43654,2021-04-30 16:59:34,18,运筹学
68,43358,2021-05-06 16:22:30,18,概率论（几率论、或然率论）
68,43237,2021-05-06 16:22:41,18,概率论、数理统计
68,43546,2021-06-11 16:16:01,18,数理统计
68,43654,2021-06-11 16:16:14,18,运筹学
68,43658,2021-06-11 16:16:20,18,运筹学
68,43657,2021-06-13 17:01:11,18,运筹学
68,43656,2021-06-13 17:01:20,18,运筹学
68,33147,2021-06-30 21:33:15,18, 南美洲
68,32420,2021-06-30 21:33:22,18, 北美洲
68,43545,2021-06-30 21:33:28,18,数理统计
68,43373,2021-06-30 21:33:34,18,概率论（几率论、或然率论）
68,36298,2021-06-30 21:33:39,18,
68,41789,2021-07-07 16:34:21,18,代数、数论、组合理论
68,14411,2021-08-09 20:48:10,18,经济数学方法
68,13565,2021-08-21 20:21:46,18,宏观经济学
68,30768,2021-10-19 21:41:39,18, 英国
68,13572,2021-10-19 21:42:08,18,宏观经济学
68,13570,2021-10-19 21:42:14,18,宏观经济学
68,30790,2021-10-19 21:43:19,18, 英国
68,30948,2021-10-19 21:43:29,18, 英国
68,52763,2021-10-28 09:37:22,18,程序设计、软件工程
68,8069,2021-11-18 11:13:14,18,国际共产主义运动
68,21666,2021-11-18 11:13:44,18,儿童文学
68,53003,2021-11-18 11:14:07,18,程序设计、软件工程
68,16327,2021-12-06 13:21:53,18,货币理论
68,52954,2022-02-21 20:37:56,18,程序设计、软件工程
68,30623,2022-02-21 20:38:36,18, 英国
68,13572,2022-03-03 20:06:45,18,宏观经济学
68,3701,2022-04-27 16:52:21,18,人生观、人生哲学
68,35983,2022-05-31 17:25:16,18,人像摄影
68,30022,2022-05-31 17:25:28,18, 东欧、中欧
69,45132,2020-11-01 16:14:27,18,量子论
69,45342,2020-11-01 16:14:32,18,光学
69,44719,2020-11-01 16:14:44,18,物理学
69,24445,2020-11-01 16:14:49,18,当代作品（1949年~）
69,53558,2020-11-15 12:59:24,18,程序语言、算法语言
69,44719,2020-11-15 12:59:29,18,物理学
69,45002,2020-11-15 12:59:39,18,物理学的数学方法
69,41017,2020-11-16 21:51:54,18,普及读物
69,45735,2020-11-18 19:09:29,18,高能物理学
69,44720,2020-11-18 19:09:58,18,物理学
69,30047,2020-11-29 21:04:57,18, 东欧、中欧
69,30058,2020-12-16 21:52:26,18, 东欧、中欧
69,30048,2020-12-16 21:52:40,18, 东欧、中欧
69,45133,2020-12-16 21:52:46,18,量子论
69,45624,2020-12-16 21:52:53,18,半导体物理学
69,36506,2020-12-17 16:23:21,18,弹拨乐理论和演奏法
69,30059,2020-12-17 16:23:26,18, 东欧、中欧
69,14036,2020-12-17 16:23:34,18,中国经济
69,1879,2021-01-02 20:54:06,18,思想方法与工作方法
69,3929,2021-01-02 20:54:16,18,美学
69,2241,2021-01-02 20:54:26,18,德国哲学
69,45454,2021-01-23 12:54:11,18,电磁学
69,50304,2021-03-06 16:57:43,18,显示设备、显示器
69,30050,2021-03-06 16:58:16,18, 东欧、中欧
69,49532,2021-03-21 21:17:33,18,结构、器件
69,39889,2021-03-27 17:59:10,18, 美洲人物传记
69,45133,2021-03-28 21:52:34,18,量子论
69,49533,2021-03-30 19:01:43,18,结构、器件
69,49606,2021-03-30 19:01:49,18,设计
69,2850,2021-04-03 14:33:03,18,法国哲学
69,50308,2021-04-03 14:33:08,18,通信
69,39888,2021-04-05 15:33:47,18, 美洲人物传记
69,30060,2021-04-09 17:06:22,18, 东欧、中欧
69,49769,2021-04-16 21:50:22,18,大规模集成电路、超大规模集成电路
69,51881,2021-04-26 12:15:42,18,发送器（变换器）、传感器
69,47898,2021-04-26 12:15:51,18,各种摄影技术
69,47899,2021-04-26 12:15:58,18,各种摄影技术
69,55514,2021-04-26 12:16:02,18,计算机网络
69,49906,2021-05-07 21:15:38,18,电子电路
69,49395,2021-05-07 21:15:53,18,基础理论
69,49820,2021-05-07 21:15:59,18,设计、分析、计算
69,49716,2021-05-14 22:10:32,18,双极型
69,49822,2021-05-14 22:10:36,18,设计、分析、计算
69,49821,2021-05-14 22:10:40,18,设计、分析、计算
69,6609,2021-05-27 18:03:55,18,社会生活与社会问题
69,30,2021-05-27 18:08:28,18,语录
70,42576,2020-01-14 09:56:50,18,函数论
70,44274,2020-01-14 09:57:01,18,力学
70,44275,2020-01-14 09:57:11,18,力学
70,42320,2020-01-14 09:57:31,18,数学分析
70,19644,2020-01-14 09:57:51,18,英语
70,13607,2020-08-25 20:26:35,18,微观经济学
70,42321,2020-08-30 11:18:54,18,数学分析
70,51494,2020-09-10 15:40:01,18,自动推理、机器学习
70,43723,2020-09-15 16:02:45,18,最优化的数学理论
70,43811,2020-09-20 15:03:00,18,控制论（控制论的数学理论）
70,43331,2020-09-20 17:56:44,18,概率论（几率论、或然率论）
70,42076,2020-09-24 18:30:40,18,抽象代数（近世代数）
70,42075,2020-09-27 17:44:37,18,抽象代数（近世代数）
70,43496,2020-09-29 11:53:20,18,数理统计
70,43039,2020-09-30 16:31:32,18,微分几何、积分几何
70,43038,2020-09-30 16:31:41,18,微分几何、积分几何
70,43095,2020-09-30 16:39:23,18,拓扑（形势几何学）
70,41874,2020-10-24 09:34:27,18,代数方程论、线性代数
70,41866,2020-10-24 09:34:33,18,代数方程论、线性代数
70,43096,2020-12-06 13:33:16,18,拓扑（形势几何学）
70,42077,2020-12-28 20:40:41,18,抽象代数（近世代数）
70,44189,2021-02-28 11:15:47,18,数学模拟、近似计算
70,43332,2021-04-27 13:33:32,18,概率论（几率论、或然率论）
70,43333,2021-04-27 13:33:39,18,概率论（几率论、或然率论）
70,43097,2021-05-29 15:14:00,18,拓扑（形势几何学）
70,43099,2021-05-29 15:14:08,18,拓扑（形势几何学）
70,43332,2021-05-29 15:14:13,18,概率论（几率论、或然率论）
70,43885,2021-05-29 15:14:22,18,数值分析
70,42877,2021-06-16 19:40:11,18,泛函分析
70,43098,2021-06-16 19:40:19,18,拓扑（形势几何学）
70,43334,2021-06-21 17:50:19,18,概率论（几率论、或然率论）
70,52118,2021-08-11 21:57:37,18,自动控制、自动控制系统
70,41765,2021-08-25 19:30:38,18,代数、数论、组合理论
70,41766,2021-08-25 19:30:49,18,代数、数论、组合理论
70,41768,2021-09-07 09:35:53,18,代数、数论、组合理论
70,41767,2021-09-07 09:35:59,18,代数、数论、组合理论
70,41770,2021-09-07 09:36:05,18,代数、数论、组合理论
70,51481,2021-09-23 10:16:28,18,自动推理、机器学习
70,51495,2021-09-23 10:59:15,18,自动推理、机器学习
70,5551,2021-10-15 10:50:20,18,中国
70,23369,2021-10-16 19:42:58,18,
70,42209,2021-12-03 17:50:54,18,组合数学（组合学）
70,42210,2021-12-22 21:26:45,18,组合数学（组合学）
70,49244,2022-02-27 20:36:08,18,电力系统的自动化
70,45309,2022-03-04 18:20:02,18,非线性物理学
70,43329,2022-03-06 21:02:22,18,概率论（几率论、或然率论）
70,43330,2022-03-07 19:23:21,18,概率论（几率论、或然率论）
70,4539,2022-03-24 19:05:23,18,心理过程与心理实践
70,42749,2022-04-17 12:12:35,18,微分方程、积分方程
70,41873,2022-05-17 12:11:40,18,代数方程论、线性代数
70,55512,2022-06-04 20:36:07,18,计算机网络
70,45255,2022-06-04 20:36:12,18,热力学与统计物理学
71,24173,2020-01-02 17:12:02,18,现代作品（1919~1949年）
71,24168,2020-01-02 17:12:07,18,现代作品（1919~1949年）
71,24176,2020-01-02 17:12:17,18,现代作品（1919~1949年）
71,24369,2020-01-02 17:12:22,18,当代作品（1949年~）
71,24172,2020-01-04 19:12:18,18,现代作品（1919~1949年）
71,31628,2020-01-14 21:10:54,18, 法国
71,19541,2020-01-14 21:11:13,18,汉语读物
71,24446,2020-01-14 21:11:17,18,当代作品（1949年~）
71,37565,2020-01-14 21:11:27,18,
71,37566,2020-01-14 21:11:32,18,
71,23131,2020-01-14 21:11:39,18,鲁迅著作及研究
71,24157,2020-09-05 17:24:36,18,现代作品（1919~1949年）
71,23995,2020-09-09 21:59:14,18,古代至近代作品（~1919年）
71,6157,2020-09-11 21:57:14,18,社会结构和社会关系
71,23996,2020-09-15 21:57:59,18,古代至近代作品（~1919年）
71,24175,2020-09-15 21:58:02,18,现代作品（1919~1949年）
71,17311,2020-09-15 21:58:08,18,地方文化与文化事业
71,30220,2020-09-26 18:04:29,18, 非洲文学
71,24174,2020-09-26 18:05:36,18,现代作品（1919~1949年）
71,30055,2020-10-06 21:09:10,18, 东欧、中欧
71,23995,2020-10-19 20:46:18,18,古代至近代作品（~1919年）
71,27134,2020-10-24 17:47:55,18,当代作品（1949年~）
71,32180,2020-10-24 17:48:07,18, 北美洲
71,21978,2020-11-01 20:07:38,18,文学评论和研究
71,24448,2020-12-14 21:56:59,18,当代作品（1949年~）
71,30220,2020-12-16 18:04:40,18, 非洲文学
71,24337,2020-12-18 18:56:36,18,当代作品（1949年~）
71,37115,2020-12-23 09:57:01,18,社会发展理论
71,24449,2021-01-08 09:00:23,18,当代作品（1949年~）
71,24159,2021-01-08 09:00:24,18,现代作品（1919~1949年）
71,31976,2021-01-08 09:00:25,18, 澳大利亚
71,32181,2021-01-08 09:00:25,18, 北美洲
71,24334,2021-01-12 18:57:46,18,当代作品（1949年~）
71,21968,2021-01-12 18:57:54,18,文学评论和研究
71,23997,2021-02-28 10:34:53,18,古代至近代作品（~1919年）
71,27135,2021-03-02 21:45:48,18,当代作品（1949年~）
71,24378,2021-03-02 21:46:01,18,当代作品（1949年~）
71,36736,2021-03-18 16:24:13,18,电影、电视艺术
71,21600,2021-03-18 16:24:18,18,戏剧文学
71,36929,2021-03-18 16:24:24,18,电影、电视艺术史
71,24449,2021-03-19 09:14:42,18,当代作品（1949年~）
71,23942,2021-03-20 11:24:44,18,古代戏曲
71,24390,2021-03-22 21:54:15,18,当代作品（1949年~）
71,24454,2021-03-30 19:23:29,18,当代作品（1949年~）
71,24452,2021-03-30 19:23:43,18,当代作品（1949年~）
71,24360,2021-03-30 19:23:51,18,当代作品（1949年~）
71,22978,2021-03-31 20:10:49,18,文学史、文学思想史
71,23992,2021-04-03 18:32:15,18,古代至近代作品（~1919年）
71,4152,2021-04-10 21:32:28,18,心理学
71,24453,2021-04-14 16:11:25,18,当代作品（1949年~）
71,36928,2021-04-22 21:11:13,18,电影、电视艺术史
71,22312,2021-04-25 19:44:07,18,各体文学评论和研究
71,24450,2021-05-04 11:47:41,18,当代作品（1949年~）
71,24364,2021-05-08 21:42:29,18,当代作品（1949年~）
71,24357,2021-05-08 21:42:33,18,当代作品（1949年~）
71,24451,2021-05-08 21:42:39,18,当代作品（1949年~）
71,28307,2021-05-15 03:00:22,18, 日本
71,36798,2021-05-16 14:09:32,18,电影、电视的评论、欣赏
71,36799,2021-05-16 14:10:09,18,电影、电视的评论、欣赏
71,23944,2021-06-16 18:24:32,18,古代戏曲
71,23943,2021-06-16 18:24:39,18,古代戏曲
71,36612,2021-07-07 14:00:31,18,戏剧艺术史
71,36930,2021-07-07 14:00:44,18,电影、电视艺术史
71,36800,2021-07-14 14:14:58,18,电影、电视的评论、欣赏
71,23903,2021-07-14 14:15:11,18,话剧
71,38934,2021-07-21 09:05:38,18,人物传记：按学科分
71,21601,2021-08-10 17:33:31,18,戏剧文学
71,21602,2021-08-10 17:33:41,18,戏剧文学
71,31629,2021-08-17 18:14:52,18, 法国
71,23497,2021-08-23 17:58:17,18,古代至近代作品（~1919年）
71,30706,2021-10-11 18:08:28,18, 英国
71,24363,2021-10-20 17:33:48,18,当代作品（1949年~）
71,17521,2021-11-08 18:09:16,18,新闻工作自动化、网络化
71,24457,2021-11-19 17:52:19,18,当代作品（1949年~）
71,27136,2021-11-21 14:16:47,18,当代作品（1949年~）
71,24456,2021-11-21 14:17:28,18,当代作品（1949年~）
71,26958,2021-11-21 14:17:34,18,现代作品（1919~1949年）
71,36599,2021-11-27 18:52:17,18,戏剧评论、欣赏
71,23901,2021-11-27 18:53:03,18,话剧
71,23904,2021-11-27 18:53:36,18,话剧
71,23902,2021-11-27 18:53:40,18,话剧
71,24422,2021-12-11 18:05:18,18,当代作品（1949年~）
71,22315,2021-12-21 17:50:04,18,各体文学评论和研究
71,22313,2021-12-21 17:50:08,18,各体文学评论和研究
71,22316,2021-12-21 17:50:18,18,各体文学评论和研究
71,21603,2021-12-29 12:17:12,18,戏剧文学
71,26791,2022-01-04 17:52:25,18,通讯、特写、专题报道
71,23902,2022-02-26 08:31:10,18,话剧
71,24422,2022-05-28 13:19:58,18,当代作品（1949年~）
71,29609,2022-06-11 12:05:45,18, 东南亚
72,4205,2020-01-14 20:53:39,18,心理学
72,9076,2020-01-14 20:53:44,18,政治制度史
72,24032,2020-01-14 20:53:51,18,古代至近代作品（~1919年）
72,22450,2020-01-14 20:53:55,18,各体文学评论和研究
72,22449,2020-01-14 20:54:44,18,各体文学评论和研究
72,23392,2020-09-03 17:36:52,18,
72,23986,2020-09-17 17:37:25,18,古代至近代作品（~1919年）
72,23392,2020-09-19 21:38:56,18,
72,22354,2020-10-10 21:30:16,18,各体文学评论和研究
72,21995,2020-10-12 21:38:04,18,文学评论和研究
72,17311,2020-10-31 18:19:33,18,地方文化与文化事业
72,21400,2020-11-11 17:29:42,18,文学理论
72,22022,2020-11-14 16:38:55,18,文学评论和研究
72,26912,2020-12-20 18:04:38,18,
72,23004,2021-01-07 08:30:02,18,文学史、文学思想史
72,22025,2021-01-17 12:33:28,18,文学评论和研究
72,24916,2021-01-17 12:34:53,18,当代作品（1949年~）
72,21967,2021-03-12 15:23:07,18,文学评论和研究
72,21892,2021-03-12 15:23:11,18,作品集
72,23271,2021-03-12 15:23:21,18,作品综合集
72,23272,2021-03-12 15:23:39,18,作品综合集
72,24917,2021-04-08 11:23:50,18,当代作品（1949年~）
72,24454,2021-04-08 11:24:18,18,当代作品（1949年~）
72,21967,2021-04-14 11:50:31,18,文学评论和研究
72,21892,2021-04-14 11:50:33,18,作品集
72,23271,2021-04-14 11:50:37,18,作品综合集
72,23272,2021-04-14 11:50:41,18,作品综合集
72,30055,2021-05-02 19:06:46,18, 东欧、中欧
72,30732,2021-05-02 19:07:02,18, 英国
72,21376,2021-06-01 16:06:02,18,文学理论
72,24513,2021-06-08 16:54:27,18,当代作品（1949年~）
72,21851,2021-07-02 16:48:47,18,文学史、文学思想史
72,24911,2021-07-09 18:37:36,18,当代作品（1949年~）
72,24339,2021-07-09 18:37:40,18,当代作品（1949年~）
72,24775,2021-07-09 18:37:50,18,当代作品（1949年~）
72,21850,2021-07-12 18:42:16,18,文学史、文学思想史
72,23005,2021-07-12 18:42:31,18,文学史、文学思想史
72,21852,2021-07-12 19:11:57,18,文学史、文学思想史
72,22026,2021-07-12 19:12:06,18,文学评论和研究
72,22027,2021-07-12 19:12:14,18,文学评论和研究
72,23173,2021-07-12 19:12:22,18,鲁迅著作及研究
72,23006,2021-07-12 19:12:31,18,文学史、文学思想史
72,22028,2021-10-10 14:57:55,18,文学评论和研究
72,30950,2021-10-10 14:58:17,18, 英国
72,21401,2021-10-11 15:45:19,18,文学理论
72,22028,2021-10-25 17:53:05,18,文学评论和研究
72,18821,2021-10-25 17:53:13,18,语言学
72,32022,2022-02-17 21:32:37,18, 北美洲
72,19380,2022-02-23 21:08:07,18,语法
72,18228,2022-02-23 21:08:14,18,教学理论、教学法
72,32002,2022-03-05 08:31:07,18, 北美洲
72,23152,2022-03-10 18:23:51,18,鲁迅著作及研究
72,21968,2022-03-17 18:04:52,18,文学评论和研究
72,24384,2022-04-17 19:25:16,18,当代作品（1949年~）
72,32343,2022-04-17 19:25:26,18, 北美洲
72,32421,2022-04-17 19:25:33,18, 北美洲
72,24913,2022-04-25 15:47:37,18,当代作品（1949年~）
72,24409,2022-04-25 15:47:50,18,当代作品（1949年~）
72,24382,2022-04-25 15:47:55,18,当代作品（1949年~）
72,24914,2022-04-25 15:48:07,18,当代作品（1949年~）
72,39391,2022-05-14 14:12:50,18,社会政治人物
72,39393,2022-05-14 14:12:53,18,社会政治人物
72,39390,2022-05-21 12:13:29,18,社会政治人物
72,9114,2022-05-21 12:13:32,18,清、清以前政治
72,25,2022-05-21 12:13:59,18,马克思主义广泛传播和各国建立社会主义政党时期(1873-1889年6月)
72,13861,2022-05-21 12:14:06,18,世界
73,24921,2020-09-06 19:50:29,18,当代作品（1949年~）
73,23408,2020-09-06 19:50:34,18,
73,23986,2020-09-15 21:57:11,18,古代至近代作品（~1919年）
73,24918,2020-09-15 21:57:42,18,当代作品（1949年~）
73,23336,2020-11-25 19:25:05,18,
73,24354,2020-12-14 21:55:21,18,当代作品（1949年~）
73,24919,2020-12-15 21:58:12,18,当代作品（1949年~）
73,24920,2020-12-15 21:58:15,18,当代作品（1949年~）
73,21590,2020-12-27 21:57:36,18,诗歌
73,18823,2020-12-27 21:57:39,18,语言学
73,31978,2021-01-08 09:00:03,18, 澳大利亚
73,3702,2021-01-08 09:00:03,18,人生观、人生哲学
73,46677,2021-01-08 09:00:04,18,各国卫生保健事业概况
73,46940,2021-01-08 09:00:05,18,0
73,5696,2021-01-08 09:00:06,18,文集、会议录
73,43728,2021-01-08 09:00:09,18,最优化的数学理论
73,22452,2021-01-08 09:00:10,18,各体文学评论和研究
73,3982,2021-01-22 18:14:10,18,美学
73,24346,2021-03-17 21:57:42,18,当代作品（1949年~）
73,23946,2021-03-19 22:03:39,18,古代戏曲
73,23942,2021-03-19 22:03:47,18,古代戏曲
73,24360,2021-04-07 21:56:39,18,当代作品（1949年~）
73,24452,2021-04-07 21:56:44,18,当代作品（1949年~）
73,24922,2021-04-07 21:56:57,18,当代作品（1949年~）
73,18486,2021-04-14 16:11:35,18,
73,17837,2021-04-14 16:11:41,18,知识学
73,4207,2021-04-15 12:07:28,18,心理学
73,4152,2021-04-16 15:57:34,18,心理学
73,4206,2021-04-16 15:57:38,18,心理学
73,4164,2021-04-16 15:57:42,18,心理学
73,4208,2021-04-20 22:40:15,18,心理学
73,24923,2021-04-30 21:19:39,18,当代作品（1949年~）
73,24451,2021-05-18 20:07:05,18,当代作品（1949年~）
73,22453,2021-06-03 20:25:34,18,各体文学评论和研究
73,39021,2021-06-03 20:25:40,18,人物传记：按学科分
73,22454,2021-06-03 20:25:44,18,各体文学评论和研究
73,21376,2021-06-05 18:14:23,18,文学理论
73,29769,2021-07-02 21:09:47,18, 东欧、中欧
73,4209,2021-07-21 17:44:13,18,心理学
73,31720,2021-08-28 18:06:04,18, 法国
73,17521,2021-11-15 21:40:48,18,新闻工作自动化、网络化
73,17523,2021-11-15 21:40:53,18,新闻工作自动化、网络化
73,19524,2022-02-24 17:29:40,18,方言
73,18822,2022-04-26 08:58:44,18,语言学
75,31653,2020-01-14 13:36:40,18, 法国
75,40714,2020-01-14 13:36:41,18, 欧洲各国地理
75,32244,2020-08-31 20:10:35,18, 北美洲
75,27369,2020-08-31 20:10:42,18,当代作品（1949年~）
75,24358,2020-08-31 20:11:03,18,当代作品（1949年~）
75,23730,2020-09-20 19:55:47,18,当代作品（1949年~）
75,28564,2020-10-13 13:26:50,18, 日本
75,23905,2020-10-26 21:10:35,18,话剧
75,23943,2020-10-26 21:12:34,18,古代戏曲
75,27371,2020-10-27 21:17:19,18,当代作品（1949年~）
75,30747,2020-10-27 21:17:25,18, 英国
75,12921,2020-10-27 21:17:30,18, 美洲法律
75,218,2021-12-18 12:55:52,18,马克思、恩格斯著作的学习和研究
75,46536,2021-12-30 20:19:16,18,动物学
75,40079,2022-01-02 20:26:41,18,中国文物考古
75,40077,2022-01-02 20:26:47,18,中国文物考古
75,40075,2022-01-02 20:26:54,18,中国文物考古
75,27367,2022-04-10 16:20:39,18,当代作品（1949年~）
75,27368,2022-04-10 16:20:44,18,当代作品（1949年~）
75,32415,2022-04-10 16:20:55,18, 北美洲
75,23409,2022-04-10 16:21:10,18,
75,23411,2022-04-10 16:21:23,18,
75,23412,2022-04-10 16:21:29,18,
75,29779,2022-04-10 16:21:35,18, 东欧、中欧
75,2307,2022-04-10 16:21:41,18,德国哲学
75,23413,2022-04-10 16:22:00,18,
75,23545,2022-04-10 16:22:03,18,古代至近代作品（~1919年）
75,24173,2022-04-10 16:38:02,18,现代作品（1919~1949年）
75,38061,2022-05-03 19:02:19,18,
75,39022,2022-05-09 18:35:55,18,人物传记：按学科分
75,22455,2022-05-09 18:36:01,18,各体文学评论和研究
75,3218,2022-05-09 18:36:06,18,逻辑学(论理学)
75,23796,2022-05-09 18:36:12,18,当代作品（1949年~）
75,26993,2022-05-09 18:36:23,18,现代作品（1919~1949年）
75,37726,2022-05-10 15:14:57,18,夏（公元前21世纪~公元前16世纪）
75,4584,2022-05-13 15:51:24,18,心理过程与心理实践
75,4585,2022-05-13 15:51:28,18,心理过程与心理实践
75,23731,2022-05-21 16:44:29,18,当代作品（1949年~）
75,6655,2022-05-28 21:22:59,18,社会生活与社会问题
75,37945,2022-06-18 11:52:44,18,唐（618~907年）
76,41590,2020-09-09 19:28:15,18,数理逻辑（符号逻辑）
76,41585,2020-09-09 19:28:27,18,数理逻辑（符号逻辑）
76,41591,2020-09-09 19:28:34,18,数理逻辑（符号逻辑）
76,41586,2020-09-09 19:28:39,18,数理逻辑（符号逻辑）
76,41592,2020-09-09 19:28:44,18,数理逻辑（符号逻辑）
76,41593,2020-09-09 19:29:17,18,数理逻辑（符号逻辑）
76,41588,2020-09-09 19:29:21,18,数理逻辑（符号逻辑）
76,41594,2020-09-09 19:29:27,18,数理逻辑（符号逻辑）
76,41589,2020-09-09 19:29:31,18,数理逻辑（符号逻辑）
76,41595,2020-09-09 19:29:37,18,数理逻辑（符号逻辑）
76,50103,2020-09-13 15:51:55,18,数字电路
76,50104,2020-09-13 15:52:12,18,数字电路
76,50106,2020-09-13 15:52:18,18,数字电路
76,50329,2020-12-29 22:05:26,18,通信理论
76,50357,2020-12-29 22:05:35,18,通信理论
76,50358,2020-12-29 22:05:42,18,通信理论
76,51139,2020-12-29 22:05:50,18,自动化控制理论
76,51140,2020-12-29 22:06:02,18,自动化控制理论
76,5834,2021-01-05 17:31:36,18,统计技术设备
76,5835,2021-01-05 17:31:41,18,统计技术设备
76,52777,2021-04-18 16:03:46,18,程序设计、软件工程
76,52779,2021-04-18 16:04:00,18,程序设计、软件工程
76,52778,2021-04-18 16:31:01,18,程序设计、软件工程
76,52780,2021-04-18 16:31:20,18,程序设计、软件工程
80,30955,2020-11-18 17:54:56,18, 英国
80,30906,2020-11-18 17:55:32,18, 英国
80,3703,2020-12-09 18:29:07,18,人生观、人生哲学
80,18774,2020-12-09 18:29:11,18,游戏
80,26994,2021-03-28 17:24:20,18,现代作品（1919~1949年）
80,20561,2021-03-28 17:24:44,18,语文教学
80,20562,2021-03-28 17:25:00,18,语文教学
80,43944,2021-04-22 13:18:41,18,数值分析
80,44451,2021-04-22 13:20:36,18,结构力学
80,43947,2021-10-16 21:55:52,18,数值分析
80,43948,2021-10-23 17:55:24,18,数值分析
80,43946,2021-10-23 17:55:32,18,数值分析
80,30099,2021-11-03 13:11:14,18, 东欧、中欧
80,24365,2021-11-03 13:11:24,18,当代作品（1949年~）
80,24860,2021-11-03 13:11:28,18,当代作品（1949年~）
80,24930,2021-11-04 13:05:30,18,当代作品（1949年~）
80,30956,2021-11-12 19:05:53,18, 英国
80,30084,2021-11-12 19:06:11,18, 东欧、中欧
80,28678,2021-11-12 19:06:25,18, 日本
80,28683,2021-11-14 14:18:04,18, 日本
80,28675,2021-11-20 21:53:08,18, 日本
80,28341,2021-11-22 12:00:47,18, 日本
80,28677,2021-11-26 12:33:47,18, 日本
80,30490,2021-12-04 16:52:09,18, 南欧（东南欧、西南欧）
80,28679,2021-12-04 16:52:18,18, 日本
80,28680,2021-12-04 16:52:26,18, 日本
80,9293,2022-01-14 08:30:06,18, 欧洲政治
80,28670,2022-02-15 09:57:41,18, 日本
80,28673,2022-02-23 18:01:57,18, 日本
80,28675,2022-02-24 16:29:13,18, 日本
80,28671,2022-02-27 13:32:04,18, 日本
80,28672,2022-03-09 13:59:58,18, 日本
80,28668,2022-03-13 11:31:25,18, 日本
80,28674,2022-03-21 18:50:55,18, 日本
80,3703,2022-03-22 18:16:59,18,人生观、人生哲学
80,30313,2022-05-24 21:57:13,18, 北欧
80,28676,2022-06-17 16:41:06,18, 日本
81,8167,2020-01-05 15:07:03,18,党章
81,52783,2020-01-14 18:29:04,18,程序设计、软件工程
81,24469,2020-01-14 18:30:26,18,当代作品（1949年~）
81,14303,2020-08-26 20:57:34,18, 美洲经济
81,16894,2020-08-28 20:57:38,18,世界金融、银行
81,16895,2020-08-28 20:57:43,18,世界金融、银行
81,15878,2020-09-01 11:48:41,18,经纪人
81,7039,2020-09-01 20:55:38,18,管理学
81,14720,2020-09-06 11:42:33,18,物资流通费用、资金和利润
81,41876,2020-09-07 20:44:06,18,代数方程论、线性代数
81,41322,2020-09-09 21:49:54,18,高等数学
81,14810,2020-09-27 19:15:00,18,企业经济理论和方法
81,52278,2020-10-10 19:59:32,18,数据处理、数据处理系统
81,52274,2020-10-10 19:59:41,18,数据处理、数据处理系统
81,52700,2020-10-10 19:59:46,18,安全保密
81,52699,2020-10-10 19:59:54,18,安全保密
81,53655,2020-10-10 19:59:59,18,
81,14811,2020-11-02 21:57:09,18,企业经济理论和方法
81,52783,2020-12-08 21:55:54,18,程序设计、软件工程
81,14810,2020-12-14 14:05:48,18,企业经济理论和方法
81,43702,2020-12-21 21:54:19,18,规划论（数学规划）
81,9333,2020-12-21 21:54:21,18, 美洲政治
81,52784,2020-12-28 21:57:05,18,程序设计、软件工程
81,6160,2021-03-01 21:46:35,18,社会结构和社会关系
81,17321,2021-03-14 21:32:45,18,各国
81,2027,2021-04-03 21:52:54,18,古代哲学(欧洲)
81,50893,2021-04-05 21:55:02,18,光波通信、激光通信
81,50894,2021-04-05 21:55:05,18,光波通信、激光通信
81,50895,2021-04-05 21:55:16,18,光波通信、激光通信
81,43645,2021-05-11 21:53:14,18,运筹学
81,43646,2021-05-11 21:53:20,18,运筹学
81,14365,2021-06-20 17:05:06,18,经济数学方法
81,14651,2021-06-20 17:05:22,18,审计
81,54032,2021-07-07 18:26:32,18,
81,54030,2021-07-07 18:26:37,18,
81,32169,2021-10-11 20:10:43,18, 北美洲
81,56061,2021-10-16 21:54:32,18,
81,16124,2021-11-15 12:00:58,18,服务业
81,15877,2021-12-05 21:54:26,18,经纪人
81,56061,2021-12-05 21:54:28,18,
81,54028,2021-12-21 21:26:04,18,
81,16124,2021-12-27 18:23:45,18,服务业
82,43887,2020-01-14 13:00:42,18,数值分析
