user_id,top1,top5
1013,40859,40859 54461 39525 53448 56846
1014,57311,57311 56193 54461 58161 56846
1015,57311,57311 51387 40859 51604 58161
1017,38062,38062 56193 54461 15416 30773
1018,56193,56193 30773 48484 38062 54300
1019,37132,37132 56193 54768 40827 47844
1020,56193,56193 38062 29769 37132 54300
1021,38062,38062 54461 53448 57311 56846
1023,56193,56193 57311 41141 58161 39632
1025,57311,57311 58161 51387 40859 56846
1026,56193,56193 57311 41141 54461 58161
1028,57311,57311 56846 54461 48797 58161
1029,38062,38062 57311 40859 56193 37132
1031,57311,57311 51387 58161 40859 41091
1032,57311,57311 38062 54461 48797 37144
1035,54461,54461 37132 53448 57311 48797
1038,38062,38062 55317 43658 40859 53448
1039,54461,54461 53448 54591 40859 52808
1040,56193,56193 54461 57311 45885 56846
1041,38062,38062 30773 54300 56193 53448
1042,54461,54461 53448 39610 40859 52978
1043,56193,56193 37132 54300 38062 57311
1044,38062,38062 54461 39610 55317 37144
1045,54461,54461 56193 53448 57311 38062
1046,54461,54461 56193 38062 57311 53448
1047,54461,54461 53448 40859 56846 51290
1049,57311,57311 56193 54461 38062 56846
1050,54461,54461 38062 15416 43771 45885
1051,57311,57311 56193 58161 48797 56846
1052,57311,57311 56193 58161 40827 41141
1053,57311,57311 37144 40859 57514 54461
1054,56193,56193 57311 41141 54461 37144
1055,54461,54461 43771 57351 53448 39610
1057,38062,38062 15416 54461 52721 56193
1059,57311,57311 40859 58161 56846 40458
1060,38062,38062 54461 56193 30773 15416
1061,56193,56193 30773 15416 54461 52721
1062,56193,56193 57311 41141 48484 37144
1064,56193,56193 57311 40859 48484 43793
1065,57311,57311 51387 58161 51604 40859
1066,54461,54461 38062 56193 37132 53448
1067,38062,38062 53448 52769 52721 54461
1068,54461,54461 57311 45885 56846 48797
1069,57311,57311 40859 51387 58161 41091
1070,51387,51387 54461 56846 39610 40859
1071,38062,38062 54461 53448 56193 15416
1072,56193,56193 57311 41141 48797 46126
1073,38062,38062 56193 52721 52769 54300
1075,56193,56193 37132 41141 40827 57311
1076,57311,57311 58161 48797 56846 54461
1077,38062,38062 54461 57311 53448 56193
1078,54461,54461 40859 56846 57514 53448
1081,38062,38062 54300 52769 52721 30773
1082,52978,52978 38062 53448 52769 52721
1083,56193,56193 57311 41141 12818 58161
1084,37132,37132 54461 56193 39632 53448
1085,56193,56193 57311 58161 36637 12818
1086,38062,38062 54461 37132 53448 57311
1087,56193,56193 57311 37132 41141 48797
1089,38062,38062 30773 54300 56193 48484
1091,52769,52769 53448 30048 52721 56193
1092,51387,51387 41091 51604 40859 57311
1093,57311,57311 56193 51387 40859 58161
1094,56193,56193 39632 39342 41141 37132
1095,54461,54461 38062 15416 53448 43771
1096,40827,40827 56193 57311 12818 41141
1097,57311,57311 41141 56193 51387 40859
1099,54461,54461 38062 37144 56193 45885
1102,56193,56193 41141 57311 37132 58161
1103,57311,57311 40859 56846 54461 37144
1106,54461,54461 38062 53448 30773 37144
1107,54461,54461 43771 53448 54591 56846
1108,56193,56193 38062 54461 39632 57311
1109,57311,57311 58161 56193 40859 12818
1111,56846,56846 40340 43658 36637 40859
1112,56193,56193 57311 58161 37144 54461
1114,38062,38062 58386 52721 52769 30773
1117,57311,57311 54461 58161 53448 56193
1119,57311,57311 58161 56846 56193 48797
1123,57311,57311 58161 51387 51604 40859
1124,57311,57311 58161 56193 40458 48797
1125,54461,54461 56846 53448 40859 51290
1126,57311,57311 40827 58161 56193 12818
1127,57311,57311 40859 51387 58161 51604
1128,57311,57311 58161 48797 51387 12818
1129,54461,54461 56846 53448 43771 54591
1130,38062,38062 54461 53448 52721 52769
1131,38062,38062 56193 54461 15416 52721
1133,57311,57311 56193 40827 58161 12818
1134,57311,57311 58161 12818 48797 40458
1137,57311,57311 58161 48797 40859 51387
1138,51387,51387 40859 56610 57514 54461
1140,57311,57311 58161 51387 56846 40859
1142,57311,57311 58161 56193 48797 12818
1145,54461,54461 53448 52978 40859 56846
1146,56193,56193 38062 54461 30773 41141
1147,38062,38062 53448 55317 52721 54461
1148,56193,56193 57311 54461 58161 40859
1149,54461,54461 56193 37132 38062 53448
1150,38062,38062 54461 53448 52721 15416
1151,54461,54461 53448 52808 54591 43771
1152,56846,56846 54461 54591 32928 36637
1153,40859,40859 54461 57311 53448 57514
1154,56084,56084 32550 47098 33125 36637
1156,56193,56193 57311 54461 37132 41141
1158,57311,57311 58161 40859 40458 56846
1161,57311,57311 56193 58161 41141 40859
1163,56193,56193 57311 40827 47844 41141
1164,56193,56193 57311 54461 32928 58161
1166,53448,53448 54461 43771 52808 55338
1167,38062,38062 56193 54461 53448 37132
1168,54461,54461 38062 56193 15416 37144
1169,57311,57311 58161 48797 56193 40458
1170,38062,38062 52721 52769 58386 30048
1173,54461,54461 57311 56846 53448 40859
1174,38062,38062 54461 37132 57311 53448
1178,38062,38062 53448 54461 52721 55317
1179,53448,53448 54461 38062 37132 56193
1181,38062,38062 54461 53448 40859 56846
1182,56193,56193 57311 41141 40827 58161
1183,38062,38062 54461 56193 37144 53448
1184,54461,54461 45885 32928 43771 52850
1185,57311,57311 56193 41141 58161 54461
1186,54461,54461 38062 56193 45885 15416
1187,57311,57311 56193 54461 58161 56846
1188,56193,56193 45885 54461 48797 57311
1189,54461,54461 53448 52978 40859 56846
1190,56193,56193 38062 37132 54461 53448
1191,53448,53448 54461 52721 54899 43771
1192,54461,54461 40859 53448 57311 56846
1193,38062,38062 39610 51387 57311 40859
1196,56193,56193 57311 45885 54461 58161
1197,54461,54461 56193 57311 45885 48797
1200,57311,57311 56193 58161 40827 12818
1201,52978,52978 29769 32169 37132 33125
1202,57311,57311 58161 40859 37144 51387
1207,38062,38062 57311 40859 56193 37144
1208,52978,52978 54461 53448 39610 40645
1212,54461,54461 57311 40859 37144 39610
1215,56193,56193 57311 54461 56846 58161
1218,54461,54461 56846 32928 45885 48797
1220,57311,57311 56193 58161 40458 48797
1221,55770,55770 51387 55317 54768 43658
1222,57311,57311 48797 56846 45885 37144
1223,39610,39610 51387 54461 40859 57514
1224,54461,54461 56193 38062 37144 45885
1225,54461,54461 53448 57311 38062 56193
1226,57311,57311 58161 40458 56846 40859
1230,56193,56193 54461 57311 58161 56846
1231,57311,57311 58161 56193 40859 40458
1232,56193,56193 57311 58161 54461 45885
1234,38062,38062 52769 52721 58386 54300
1235,56193,56193 38062 29769 57311 54461
1236,38062,38062 54300 55317 53448 54461
1237,38062,38062 54300 37132 53448 56193
1241,57311,57311 56193 48797 54461 58161
1243,54461,54461 38062 57311 56846 56193
1244,56846,56846 40859 51604 51387 57311
1247,57311,57311 58161 51387 40859 48797
1248,56193,56193 57311 54461 41141 38062
1250,57311,57311 56846 40859 45885 56193
1251,56193,56193 38062 30773 37132 54461
1252,51387,51387 40859 51604 57311 41091
1253,56193,56193 38062 41141 28570 54300
1254,57311,57311 38062 56846 54461 36637
1255,57311,57311 51387 12818 40827 48797
1256,57311,57311 37132 54461 56193 40859
1257,57311,57311 54461 56846 51604 58161
1258,56193,56193 37132 41141 57311 39342
1260,57311,57311 58161 56193 40458 48797
1261,57311,57311 58161 51387 40859 40827
1262,57311,57311 56846 54461 40859 58161
1263,57311,57311 41141 56193 58161 47372
1264,56193,56193 54461 38062 57311 41141
1265,38062,38062 56193 57311 54300 37132
1266,57311,57311 56193 54461 40859 37144
1267,38062,38062 56193 54461 52721 15416
1269,38062,38062 56193 30773 52769 52721
1271,38062,38062 52721 52769 39625 43104
1272,57311,57311 56193 58161 45885 56846
1273,57311,57311 56193 48797 45885 58161
1274,57311,57311 58161 40827 40859 51387
1275,57311,57311 58161 40827 56193 40859
1276,40859,40859 51387 57311 58161 41091
1277,57311,57311 58161 56193 41141 48797
1278,38062,38062 56193 54300 37132 56086
1280,57311,57311 40859 51387 38062 37144
1282,57311,57311 45885 56193 54461 56846
1285,37132,37132 38062 15143 54461 41141
1286,56193,56193 50589 29769 54300 48484
1288,38062,38062 54300 52721 30773 52769
1289,38062,38062 53448 54461 55317 52769
1290,38062,38062 53448 54461 33125 37132
1293,57311,57311 12818 58161 40827 56193
1295,56193,56193 38062 30773 41141 39632
1299,56846,56846 54461 57311 40859 51387
1300,38062,38062 54300 56193 29769 28570
1303,54461,54461 57311 56846 48797 53448
1304,43771,43771 54461 53448 38062 52808
1306,57311,57311 56193 58161 40458 48797
1308,56193,56193 54461 57311 45885 38062
1310,38062,38062 55317 52769 30048 52721
1311,57311,57311 40859 56193 58161 41141
1312,38062,38062 54300 29769 52769 52721
1314,54461,54461 53448 43771 45885 38062
1315,39632,39632 56193 57311 47844 58161
1317,56193,56193 57311 41141 58161 48797
1318,52095,52095 38062 39625 33125 43104
1319,56193,56193 57311 41141 58161 40827
1320,57311,57311 56193 40859 40827 58161
1322,54461,54461 37132 53448 38062 57311
1323,57311,57311 48797 56846 58161 45885
1327,38062,38062 56193 54461 53448 57311
1328,56193,56193 30773 42478 8417 48484
1329,57311,57311 40859 54461 58161 56846
1331,57311,57311 58161 40859 40827 51387
1332,56193,56193 41141 39632 57311 37132
1333,56193,56193 54461 37132 39632 53448
1335,56193,56193 38062 54461 57311 37144
1337,57311,57311 56846 58161 40859 48797
1338,38062,38062 52769 56193 52721 57205
1339,40859,40859 51387 52978 56610 55220
1340,57311,57311 56193 58161 40859 41141
1341,57311,57311 58161 48797 40859 37132
1342,57311,57311 58161 40827 51387 12818
1343,38062,38062 54461 57311 40859 53448
1344,57311,57311 56193 58161 41141 12818
1345,56193,56193 38062 30773 58386 52721
1346,56193,56193 30773 38062 42478 51532
1348,57311,57311 58161 56193 40827 40458
1349,57311,57311 56193 41141 40859 58161
1350,57311,57311 58161 40827 12818 51604
1351,52978,52978 29769 39610 53448 40859
1352,57311,57311 56193 58161 48797 41141
1353,57311,57311 58161 48797 12818 40827
1355,38062,38062 56193 54300 29769 28570
1357,57311,57311 58161 51387 40859 56846
1358,57311,57311 58161 40859 51387 40458
1359,57311,57311 58161 40859 40827 51387
1360,56193,56193 39632 37132 39342 41141
1361,53448,53448 52978 54461 38062 55220
1362,54461,54461 39610 40859 56846 54591
1363,56193,56193 57311 54461 41141 58161
1364,54461,54461 53448 52978 39610 54708
1366,57311,57311 56846 37144 54461 40859
1367,38062,38062 53448 54461 54300 52769
1368,56193,56193 57311 48484 41141 37144
1369,38062,38062 57282 52095 52808 53448
1370,54461,54461 57311 53448 38062 56846
1371,54461,54461 57311 58161 56846 40859
1372,57311,57311 56846 58161 48797 54461
1373,57311,57311 56193 58161 48797 56846
1374,57311,57311 58161 51387 51604 40859
1375,38062,38062 39632 15143 52721 52769
1377,38062,38062 54461 56193 53448 57311
1378,56193,56193 57311 58161 54461 41141
1379,57311,57311 58161 56193 40859 54461
1380,54461,54461 56193 57311 53448 40859
1381,38062,38062 54461 53448 52721 15416
1382,57311,57311 54461 58161 48797 56846
1383,56193,56193 38062 54300 37132 39632
1385,54461,54461 53448 15416 43771 56193
1386,38062,38062 28570 30773 15416 56193
1387,56193,56193 30773 48484 54300 38062
1388,38062,38062 52769 30048 58386 54300
1389,57311,57311 58161 51387 40827 12818
1390,57311,57311 51387 58161 40458 12818
1391,54461,54461 38062 53448 57311 56846
1392,54461,54461 56846 57311 40859 51387
1393,56193,56193 57311 58161 37132 40859
1397,54461,54461 56846 51387 40859 39610
1399,38062,38062 56193 52721 30773 54461
1405,57311,57311 58161 12818 56193 48797
1407,57311,57311 58161 40859 56846 51387
1408,57311,57311 58161 12818 40859 48797
1411,57311,57311 51387 40458 58161 51604
1412,56193,56193 54461 57311 58161 45885
1413,38062,38062 56193 28570 54461 54300
1414,38062,38062 52721 15416 56193 54461
1416,57311,57311 58161 12818 48797 40458
1419,38062,38062 54461 53448 40859 57311
1420,40859,40859 57311 51387 40645 54461
1421,40859,40859 54461 40791 34087 39525
1422,54461,54461 38062 56193 15416 53448
1424,57311,57311 58161 56193 12818 48797
1428,38062,38062 52769 52721 53448 54461
1429,38062,38062 52769 30048 54300 52721
1430,57311,57311 58161 56193 48797 41141
1431,54300,54300 56193 29769 47844 38062
1433,56193,56193 57311 38062 54461 54300
1434,38062,38062 40859 57311 39610 56193
1435,56193,56193 38062 54461 37132 57311
1436,56846,56846 54461 46510 36637 45006
1437,38062,38062 56193 54461 54300 54899
1438,56193,56193 57311 41141 37132 54461
1440,57311,57311 56193 58161 40827 40458
1442,57311,57311 58161 48797 12818 40458
1443,57311,57311 56193 58161 40859 37132
1446,38062,38062 56193 30773 54300 54461
1447,54461,54461 56846 40859 39610 56278
1448,57311,57311 58161 40859 56846 51387
1450,57311,57311 51387 40859 40458 51604
